Weather_id,date,city,state,temperature_c
,2023-11-08,Dallas,Texas,24.10
,2023-11-08,San Jose,California,13.80
,2023-11-09,New York,New York,23.00
,2023-11-09,Los Angeles,California,26.30
,2023-11-09,Chicago,Illinois,21.80
,2023-11-09,Houston,Texas,14.60
,2023-11-09,Phoenix,Arizona,18.40
,2023-11-09,Philadelphia,Pennsylvania,13.00
,2023-11-09,San Antonio,Texas,19.60
,2023-11-09,San Diego,California,12.40
,2023-11-09,Dallas,Texas,20.00
,2023-11-09,San Jose,California,17.40
,2023-11-10,New York,New York,12.80
,2023-11-10,Los Angeles,California,23.70
,2023-11-10,Chicago,Illinois,25.80
,2023-11-10,Houston,Texas,27.80
,2023-11-10,Phoenix,Arizona,12.00
,2023-11-10,Philadelphia,Pennsylvania,20.50
,2023-11-10,San Antonio,Texas,12.60
,2023-11-10,San Diego,California,22.00
,2023-11-10,Dallas,Texas,13.60
,2023-11-10,San Jose,California,26.20
,2023-11-11,New York,New York,22.20
,2023-11-11,Los Angeles,California,25.10
,2023-11-11,Chicago,Illinois,13.80
,2023-11-11,Houston,Texas,23.30
,2023-11-11,Phoenix,Arizona,14.10
,2023-11-11,Philadelphia,Pennsylvania,17.90
,2023-11-11,San Antonio,Texas,23.80
,2023-11-11,San Diego,California,23.20
,2023-11-11,Dallas,Texas,13.70
,2023-11-11,San Jose,California,12.30
,2023-11-12,New York,New York,11.90
,2023-11-12,Los Angeles,California,27.00
,2023-11-12,Chicago,Illinois,25.70
,2023-11-12,Houston,Texas,23.90
,2023-11-12,Phoenix,Arizona,24.80
,2023-11-12,Philadelphia,Pennsylvania,19.60
,2023-11-12,San Antonio,Texas,22.60
,2023-11-12,San Diego,California,23.90
,2023-11-12,Dallas,Texas,10.10
,2023-11-12,San Jose,California,19.40
,2023-11-13,New York,New York,27.30
,2023-11-13,Los Angeles,California,28.90
,2023-11-13,Chicago,Illinois,22.40
,2023-11-13,Houston,Texas,25.60
,2023-11-13,Phoenix,Arizona,19.60
,2023-11-13,Philadelphia,Pennsylvania,21.60
,2023-11-13,San Antonio,Texas,26.00
,2023-11-13,San Diego,California,10.40
,2023-11-13,Dallas,Texas,26.40
,2023-11-13,San Jose,California,12.40
,2023-11-14,New York,New York,29.10
,2023-11-14,Los Angeles,California,19.40
,2023-11-14,Chicago,Illinois,18.60
,2023-11-14,Houston,Texas,22.20
,2023-11-14,Phoenix,Arizona,25.10
,2023-11-14,Philadelphia,Pennsylvania,22.80
,2023-11-14,San Antonio,Texas,20.30
,2023-11-14,San Diego,California,12.00
,2023-11-14,Dallas,Texas,20.60
,2023-11-14,San Jose,California,19.10
,2023-11-15,New York,New York,22.00
,2023-11-15,Los Angeles,California,18.10
,2023-11-15,Chicago,Illinois,10.20
,2023-11-15,Houston,Texas,20.70
,2023-11-15,Phoenix,Arizona,19.70
,2023-11-15,Philadelphia,Pennsylvania,16.40
,2023-11-15,San Antonio,Texas,22.90
,2023-11-15,San Diego,California,16.50
,2023-11-15,Dallas,Texas,25.10
,2023-11-15,San Jose,California,10.30
,2023-11-16,New York,New York,21.60
,2023-11-16,Los Angeles,California,24.10
,2023-11-16,Chicago,Illinois,22.00
,2023-11-16,Houston,Texas,20.00
,2023-11-16,Phoenix,Arizona,14.40
,2023-11-16,Philadelphia,Pennsylvania,17.40
,2023-11-16,San Antonio,Texas,19.70
,2023-11-16,San Diego,California,19.50
,2023-11-16,Dallas,Texas,27.60
,2023-11-16,San Jose,California,27.20
,2023-11-17,New York,New York,16.30
,2023-11-17,Los Angeles,California,27.00
,2023-11-17,Chicago,Illinois,11.50
,2023-11-17,Houston,Texas,26.20
,2023-11-17,Phoenix,Arizona,24.70
,2023-11-17,Philadelphia,Pennsylvania,17.20
,2023-11-17,San Antonio,Texas,12.60
,2023-11-17,San Diego,California,28.10
,2023-11-17,Dallas,Texas,20.50
,2023-11-17,San Jose,California,23.90
,2023-11-18,New York,New York,28.40
,2023-11-18,Los Angeles,California,15.00
,2023-11-18,Chicago,Illinois,17.10
,2023-11-18,Houston,Texas,16.00
,2023-11-18,Phoenix,Arizona,30.00
,2023-11-18,Philadelphia,Pennsylvania,19.20
,2023-11-18,San Antonio,Texas,25.00
,2023-11-18,San Diego,California,18.20
,2023-11-18,Dallas,Texas,21.40
,2023-11-18,San Jose,California,14.20
,2023-11-19,New York,New York,10.70
,2023-11-19,Los Angeles,California,23.20
,2023-11-19,Chicago,Illinois,18.10
,2023-11-19,Houston,Texas,10.20
,2023-11-19,Phoenix,Arizona,19.50
,2023-11-19,Philadelphia,Pennsylvania,14.80
,2023-11-19,San Antonio,Texas,18.30
,2023-11-19,San Diego,California,25.20
,2023-11-19,Dallas,Texas,18.90
,2023-11-19,San Jose,California,18.80
,2023-11-20,New York,New York,21.40
,2023-11-20,Los Angeles,California,21.70
,2023-11-20,Chicago,Illinois,25.30
,2023-11-20,Houston,Texas,14.70
,2023-11-20,Phoenix,Arizona,23.90
,2023-11-20,Philadelphia,Pennsylvania,18.90
,2023-11-20,San Antonio,Texas,16.30
,2023-11-20,San Diego,California,27.20
,2023-11-20,Dallas,Texas,20.90
,2023-11-20,San Jose,California,21.70
,2023-11-21,New York,New York,25.20
,2023-11-21,Los Angeles,California,17.20
,2023-11-21,Chicago,Illinois,16.10
,2023-11-21,Houston,Texas,25.70
,2023-11-21,Phoenix,Arizona,27.10
,2023-11-21,Philadelphia,Pennsylvania,11.60
,2023-11-21,San Antonio,Texas,12.20
,2023-11-21,San Diego,California,29.10
,2023-11-21,Dallas,Texas,10.30
,2023-11-21,San Jose,California,19.30
,2023-11-22,New York,New York,13.20
,2023-11-22,Los Angeles,California,18.80
,2023-11-22,Chicago,Illinois,26.00
,2023-11-22,Houston,Texas,14.70
,2023-11-22,Phoenix,Arizona,29.00
,2023-11-22,Philadelphia,Pennsylvania,11.00
,2023-11-22,San Antonio,Texas,25.80
,2023-11-22,San Diego,California,23.00
,2023-11-22,Dallas,Texas,29.30
,2023-11-22,San Jose,California,17.90
,2023-11-23,New York,New York,24.20
,2023-11-23,Los Angeles,California,15.10
,2023-11-23,Chicago,Illinois,18.40
,2023-11-23,Houston,Texas,18.70
,2023-11-23,Phoenix,Arizona,21.00
,2023-11-23,Philadelphia,Pennsylvania,29.90
,2023-11-23,San Antonio,Texas,26.10
,2023-11-23,San Diego,California,14.40
,2023-11-23,Dallas,Texas,18.20
,2023-11-23,San Jose,California,25.80
,2023-11-24,New York,New York,19.40
,2023-11-24,Los Angeles,California,19.60
,2023-11-24,Chicago,Illinois,11.40
,2023-11-24,Houston,Texas,19.50
,2023-11-24,Phoenix,Arizona,20.70
,2023-11-24,Philadelphia,Pennsylvania,10.90
,2023-11-24,San Antonio,Texas,13.10
,2023-11-24,San Diego,California,18.60
,2023-11-24,Dallas,Texas,16.40
,2023-11-24,San Jose,California,27.60
,2023-11-25,New York,New York,23.70
,2023-11-25,Los Angeles,California,29.60
,2023-11-25,Chicago,Illinois,10.50
,2023-11-25,Houston,Texas,21.10
,2023-11-25,Phoenix,Arizona,12.00
,2023-11-25,Philadelphia,Pennsylvania,29.50
,2023-11-25,San Antonio,Texas,16.50
,2023-11-25,San Diego,California,18.80
,2023-11-25,Dallas,Texas,27.40
,2023-11-25,San Jose,California,29.80
,2023-11-26,New York,New York,28.10
,2023-11-26,Los Angeles,California,10.30
,2023-11-26,Chicago,Illinois,17.80
,2023-11-26,Houston,Texas,14.30
,2023-11-26,Phoenix,Arizona,25.10
,2023-11-26,Philadelphia,Pennsylvania,22.30
,2023-11-26,San Antonio,Texas,24.10
,2023-11-26,San Diego,California,25.50
,2023-11-26,Dallas,Texas,25.10
,2023-11-26,San Jose,California,20.50
,2023-11-27,New York,New York,22.90
,2023-11-27,Los Angeles,California,19.90
,2023-11-27,Chicago,Illinois,27.20
,2023-11-27,Houston,Texas,28.10
,2023-11-27,Phoenix,Arizona,12.20
,2023-11-27,Philadelphia,Pennsylvania,16.80
,2023-11-27,San Antonio,Texas,19.80
,2023-11-27,San Diego,California,29.80
,2023-11-27,Dallas,Texas,22.60
,2023-11-27,San Jose,California,18.00
,2023-11-28,New York,New York,12.80
,2023-11-28,Los Angeles,California,27.10
,2023-11-28,Chicago,Illinois,29.20
,2023-11-28,Houston,Texas,28.10
,2023-11-28,Phoenix,Arizona,24.40
,2023-11-28,Philadelphia,Pennsylvania,15.10
,2023-11-28,San Antonio,Texas,14.80
,2023-11-28,San Diego,California,18.40
,2023-11-28,Dallas,Texas,26.40
,2023-11-28,San Jose,California,23.50
,2023-11-29,New York,New York,28.00
,2023-11-29,Los Angeles,California,16.40
,2023-11-29,Chicago,Illinois,20.20
,2023-11-29,Houston,Texas,13.20
,2023-11-29,Phoenix,Arizona,18.40
,2023-11-29,Philadelphia,Pennsylvania,19.90
,2023-11-29,San Antonio,Texas,27.90
,2023-11-29,San Diego,California,15.60
,2023-11-29,Dallas,Texas,10.10
,2023-11-29,San Jose,California,10.70
,2023-11-30,New York,New York,16.00
,2023-11-30,Los Angeles,California,22.30
,2023-11-30,Chicago,Illinois,15.30
,2023-11-30,Houston,Texas,18.20
,2023-11-30,Phoenix,Arizona,16.30
,2023-11-30,Philadelphia,Pennsylvania,15.00
,2023-11-30,San Antonio,Texas,29.40
,2023-11-30,San Diego,California,28.10
,2023-11-30,Dallas,Texas,11.80
,2023-11-30,San Jose,California,29.70
,2023-12-01,New York,New York,-0.80
,2023-12-01,Los Angeles,California,0.60
,2023-12-01,Chicago,Illinois,7.40
,2023-12-01,Houston,Texas,11.20
,2023-12-01,Phoenix,Arizona,8.90
,2023-12-01,Philadelphia,Pennsylvania,10.10
,2023-12-01,San Antonio,Texas,4.40
,2023-12-01,San Diego,California,14.90
,2023-12-01,Dallas,Texas,11.10
,2023-12-01,San Jose,California,11.60
,2023-12-02,New York,New York,13.90
,2023-12-02,Los Angeles,California,-2.70
,2023-12-02,Chicago,Illinois,-6.90
,2023-12-02,Houston,Texas,-8.40
,2023-12-02,Phoenix,Arizona,-2.10
,2023-12-02,Philadelphia,Pennsylvania,-2.90
,2023-12-02,San Antonio,Texas,-2.80
,2023-12-02,San Diego,California,11.90
,2023-12-02,Dallas,Texas,9.10
,2023-12-02,San Jose,California,5.00
,2023-12-03,New York,New York,-1.00
,2023-12-03,Los Angeles,California,-6.10
,2023-12-03,Chicago,Illinois,-9.10
,2023-12-03,Houston,Texas,3.40
,2023-12-03,Phoenix,Arizona,-1.80
,2023-12-03,Philadelphia,Pennsylvania,3.50
,2023-12-03,San Antonio,Texas,-5.50
,2023-12-03,San Diego,California,4.10
,2023-12-03,Dallas,Texas,-7.20
,2023-12-03,San Jose,California,8.80
,2023-12-04,New York,New York,-8.30
,2023-12-04,Los Angeles,California,11.10
,2023-12-04,Chicago,Illinois,2.90
,2023-12-04,Houston,Texas,-7.90
,2023-12-04,Phoenix,Arizona,-2.80
,2023-12-04,Philadelphia,Pennsylvania,13.50
,2023-12-04,San Antonio,Texas,-6.70
,2023-12-04,San Diego,California,14.50
,2023-12-04,Dallas,Texas,7.80
,2023-12-04,San Jose,California,-2.80
,2023-12-05,New York,New York,-3.70
,2023-12-05,Los Angeles,California,-3.00
,2023-12-05,Chicago,Illinois,10.00
,2023-12-05,Houston,Texas,9.50
,2023-12-05,Phoenix,Arizona,-0.50
,2023-12-05,Philadelphia,Pennsylvania,-3.60
,2023-12-05,San Antonio,Texas,-7.90
,2023-12-05,San Diego,California,9.60
,2023-12-05,Dallas,Texas,13.00
,2023-12-05,San Jose,California,4.10
,2023-12-06,New York,New York,-9.60
,2023-12-06,Los Angeles,California,8.10
,2023-12-06,Chicago,Illinois,-5.00
,2023-12-06,Houston,Texas,6.00
,2023-12-06,Phoenix,Arizona,14.20
,2023-12-06,Philadelphia,Pennsylvania,2.10
,2023-12-06,San Antonio,Texas,2.60
,2023-12-06,San Diego,California,1.00
,2023-12-06,Dallas,Texas,9.60
,2023-12-06,San Jose,California,-4.00
,2023-12-07,New York,New York,-6.40
,2023-12-07,Los Angeles,California,11.60
,2023-12-07,Chicago,Illinois,12.40
,2023-12-07,Houston,Texas,0.20
,2023-12-07,Phoenix,Arizona,-7.50
,2023-12-07,Philadelphia,Pennsylvania,-6.80
,2023-12-07,San Antonio,Texas,9.40
,2023-12-07,San Diego,California,12.10
,2023-12-07,Dallas,Texas,3.20
,2023-12-07,San Jose,California,12.50
,2023-12-08,New York,New York,3.40
,2023-12-08,Los Angeles,California,11.40
,2023-12-08,Chicago,Illinois,-1.30
,2023-12-08,Houston,Texas,-0.40
,2023-12-08,Phoenix,Arizona,-0.10
,2023-12-08,Philadelphia,Pennsylvania,2.20
,2023-12-08,San Antonio,Texas,3.40
,2023-12-08,San Diego,California,-4.70
,2023-12-08,Dallas,Texas,5.80
,2023-12-08,San Jose,California,-7.40
,2023-12-09,New York,New York,13.80
,2023-12-09,Los Angeles,California,13.50
,2023-12-09,Chicago,Illinois,14.30
,2023-12-09,Houston,Texas,-8.80
,2023-12-09,Phoenix,Arizona,2.30
,2023-12-09,Philadelphia,Pennsylvania,7.30
,2023-12-09,San Antonio,Texas,4.60
,2023-12-09,San Diego,California,10.10
,2023-12-09,Dallas,Texas,7.10
,2023-12-09,San Jose,California,5.80
,2023-12-10,New York,New York,14.90
,2023-12-10,Los Angeles,California,-8.60
,2023-12-10,Chicago,Illinois,-5.50
,2023-12-10,Houston,Texas,-0.20
,2023-12-10,Phoenix,Arizona,-9.70
,2023-12-10,Philadelphia,Pennsylvania,3.50
,2023-12-10,San Antonio,Texas,4.20
,2023-12-10,San Diego,California,3.10
,2023-12-10,Dallas,Texas,-2.30
,2023-12-10,San Jose,California,7.80
,2023-12-11,New York,New York,1.80
,2023-12-11,Los Angeles,California,-9.20
,2023-12-11,Chicago,Illinois,5.80
,2023-12-11,Houston,Texas,-8.60
,2023-12-11,Phoenix,Arizona,4.00
,2023-12-11,Philadelphia,Pennsylvania,-6.10
,2023-12-11,San Antonio,Texas,3.60
,2023-12-11,San Diego,California,13.30
,2023-12-11,Dallas,Texas,0.00
,2023-12-11,San Jose,California,-3.80
,2023-12-12,New York,New York,5.00
,2023-12-12,Los Angeles,California,10.70
,2023-12-12,Chicago,Illinois,0.30
,2023-12-12,Houston,Texas,-0.10
,2023-12-12,Phoenix,Arizona,2.60
,2023-12-12,Philadelphia,Pennsylvania,-0.10
,2023-12-12,San Antonio,Texas,10.80
,2023-12-12,San Diego,California,9.30
,2023-12-12,Dallas,Texas,14.70
,2023-12-12,San Jose,California,-2.00
,2023-12-13,New York,New York,12.80
,2023-12-13,Los Angeles,California,-5.50
,2023-12-13,Chicago,Illinois,-6.60
,2023-12-13,Houston,Texas,-1.90
,2023-12-13,Phoenix,Arizona,-8.50
,2023-12-13,Philadelphia,Pennsylvania,-7.50
,2023-12-13,San Antonio,Texas,-6.60
,2023-12-13,San Diego,California,-4.00
,2023-12-13,Dallas,Texas,11.10
,2023-12-13,San Jose,California,3.00
,2023-12-14,New York,New York,7.60
,2023-12-14,Los Angeles,California,14.30
,2023-12-14,Chicago,Illinois,5.20
,2023-12-14,Houston,Texas,-6.00
,2023-12-14,Phoenix,Arizona,-3.60
,2023-12-14,Philadelphia,Pennsylvania,-3.10
,2023-12-14,San Antonio,Texas,8.60
,2023-12-14,San Diego,California,1.90
,2023-12-14,Dallas,Texas,-6.60
,2023-12-14,San Jose,California,-0.20
,2023-12-15,New York,New York,-9.90
,2023-12-15,Los Angeles,California,5.90
,2023-12-15,Chicago,Illinois,9.10
,2023-12-15,Houston,Texas,14.20
,2023-12-15,Phoenix,Arizona,-8.80
,2023-12-15,Philadelphia,Pennsylvania,8.50
,2023-12-15,San Antonio,Texas,-2.40
,2023-12-15,San Diego,California,-0.90
,2023-12-15,Dallas,Texas,1.60
,2023-12-15,San Jose,California,-1.20
,2023-12-16,New York,New York,-4.40
,2023-12-16,Los Angeles,California,-0.30
,2023-12-16,Chicago,Illinois,12.60
,2023-12-16,Houston,Texas,-6.90
,2023-12-16,Phoenix,Arizona,-7.50
,2023-12-16,Philadelphia,Pennsylvania,13.30
,2023-12-16,San Antonio,Texas,13.90
,2023-12-16,San Diego,California,11.30
,2023-12-16,Dallas,Texas,-5.40
,2023-12-16,San Jose,California,6.00
,2023-12-17,New York,New York,3.30
,2023-12-17,Los Angeles,California,5.10
,2023-12-17,Chicago,Illinois,-4.80
,2023-12-17,Houston,Texas,6.10
,2023-12-17,Phoenix,Arizona,-5.80
,2023-12-17,Philadelphia,Pennsylvania,4.50
,2023-12-17,San Antonio,Texas,-0.80
,2023-12-17,San Diego,California,-1.80
,2023-12-17,Dallas,Texas,-5.70
,2023-12-17,San Jose,California,5.70
,2023-12-18,New York,New York,5.70
,2023-12-18,Los Angeles,California,-8.70
,2023-12-18,Chicago,Illinois,14.00
,2023-12-18,Houston,Texas,-1.40
,2023-12-18,Phoenix,Arizona,-4.90
,2023-12-18,Philadelphia,Pennsylvania,5.40
,2023-12-18,San Antonio,Texas,-3.50
,2023-12-18,San Diego,California,-2.90
,2023-12-18,Dallas,Texas,-9.40
,2023-12-18,San Jose,California,-3.10
,2023-12-19,New York,New York,6.70
,2023-12-19,Los Angeles,California,-9.20
,2023-12-19,Chicago,Illinois,-2.10
,2023-12-19,Houston,Texas,6.70
,2023-12-19,Phoenix,Arizona,4.20
,2023-12-19,Philadelphia,Pennsylvania,13.20
,2023-12-19,San Antonio,Texas,12.60
,2023-12-19,San Diego,California,5.30
,2023-12-19,Dallas,Texas,2.40
,2023-12-19,San Jose,California,5.40
,2023-12-20,New York,New York,-7.90
,2023-12-20,Los Angeles,California,-3.10
,2023-12-20,Chicago,Illinois,7.70
,2023-12-20,Houston,Texas,5.70
,2023-12-20,Phoenix,Arizona,-4.20
,2023-12-20,Philadelphia,Pennsylvania,10.50
,2023-12-20,San Antonio,Texas,2.50
,2023-12-20,San Diego,California,-9.90
,2023-12-20,Dallas,Texas,6.00
,2023-12-20,San Jose,California,14.70
,2023-12-21,New York,New York,13.60
,2023-12-21,Los Angeles,California,-8.00
,2023-12-21,Chicago,Illinois,8.10
,2023-12-21,Houston,Texas,-0.40
,2023-12-21,Phoenix,Arizona,2.50
,2023-12-21,Philadelphia,Pennsylvania,1.60
,2023-12-21,San Antonio,Texas,11.60
,2023-12-21,San Diego,California,-7.70
,2023-12-21,Dallas,Texas,12.30
,2023-12-21,San Jose,California,-2.60
,2023-12-22,New York,New York,8.30
,2023-12-22,Los Angeles,California,6.10
,2023-12-22,Chicago,Illinois,1.00
,2023-12-22,Houston,Texas,5.30
,2023-12-22,Phoenix,Arizona,7.00
,2023-12-22,Philadelphia,Pennsylvania,-6.20
,2023-12-22,San Antonio,Texas,4.90
,2023-12-22,San Diego,California,9.70
,2023-12-22,Dallas,Texas,-7.20
,2023-12-22,San Jose,California,-9.10
,2023-12-23,New York,New York,0.10
,2023-12-23,Los Angeles,California,0.20
,2023-12-23,Chicago,Illinois,0.70
,2023-12-23,Houston,Texas,1.20
,2023-12-23,Phoenix,Arizona,0.90
,2023-12-23,Philadelphia,Pennsylvania,-0.10
,2023-12-23,San Antonio,Texas,8.60
,2023-12-23,San Diego,California,13.50
,2023-12-23,Dallas,Texas,-9.50
,2023-12-23,San Jose,California,-2.50
,2023-12-24,New York,New York,-4.50
,2023-12-24,Los Angeles,California,-5.50
,2023-12-24,Chicago,Illinois,14.70
,2023-12-24,Houston,Texas,13.10
,2023-12-24,Phoenix,Arizona,6.90
,2023-12-24,Philadelphia,Pennsylvania,5.90
,2023-12-24,San Antonio,Texas,9.30
,2023-12-24,San Diego,California,5.40
,2023-12-24,Dallas,Texas,11.80
,2023-12-24,San Jose,California,9.50
,2023-12-25,New York,New York,-7.80
,2023-12-25,Los Angeles,California,7.10
,2023-12-25,Chicago,Illinois,-0.60
,2023-12-25,Houston,Texas,5.90
,2023-12-25,Phoenix,Arizona,13.00
,2023-12-25,Philadelphia,Pennsylvania,7.40
,2023-12-25,San Antonio,Texas,-1.20
,2023-12-25,San Diego,California,2.70
,2023-12-25,Dallas,Texas,11.80
,2023-12-25,San Jose,California,6.10
,2023-12-26,New York,New York,12.00
,2023-12-26,Los Angeles,California,5.90
,2023-12-26,Chicago,Illinois,-0.80
,2023-12-26,Houston,Texas,-4.60
,2023-12-26,Phoenix,Arizona,-9.80
,2023-12-26,Philadelphia,Pennsylvania,-5.70
,2023-12-26,San Antonio,Texas,-4.40
,2023-12-26,San Diego,California,12.60
,2023-12-26,Dallas,Texas,12.30
,2023-12-26,San Jose,California,6.20
,2023-12-27,New York,New York,-1.60
,2023-12-27,Los Angeles,California,-2.60
,2023-12-27,Chicago,Illinois,-8.60
,2023-12-27,Houston,Texas,-7.70
,2023-12-27,Phoenix,Arizona,-3.70
,2023-12-27,Philadelphia,Pennsylvania,-5.00
,2023-12-27,San Antonio,Texas,6.50
,2023-12-27,San Diego,California,-10.00
,2023-12-27,Dallas,Texas,14.50
,2023-12-27,San Jose,California,13.90
,2023-12-28,New York,New York,10.40
,2023-12-28,Los Angeles,California,8.60
,2023-12-28,Chicago,Illinois,-6.30
,2023-12-28,Houston,Texas,1.00
,2023-12-28,Phoenix,Arizona,3.80
,2023-12-28,Philadelphia,Pennsylvania,4.70
,2023-12-28,San Antonio,Texas,-4.20
,2023-12-28,San Diego,California,2.50
,2023-12-28,Dallas,Texas,-9.60
,2023-12-28,San Jose,California,-4.30
,2023-12-29,New York,New York,12.00
,2023-12-29,Los Angeles,California,8.70
,2023-12-29,Chicago,Illinois,-6.60
,2023-12-29,Houston,Texas,-1.30
,2023-12-29,Phoenix,Arizona,-1.40
,2023-12-29,Philadelphia,Pennsylvania,12.20
,2023-12-29,San Antonio,Texas,-8.50
,2023-12-29,San Diego,California,0.00
,2023-12-29,Dallas,Texas,0.80
,2023-12-29,San Jose,California,13.80
,2023-12-30,New York,New York,-9.60
,2023-12-30,Los Angeles,California,5.60
,2023-12-30,Chicago,Illinois,10.30
,2023-12-30,Houston,Texas,4.90
,2023-12-30,Phoenix,Arizona,-8.40
,2023-12-30,Philadelphia,Pennsylvania,-7.90
,2023-12-30,San Antonio,Texas,6.80
,2023-12-30,San Diego,California,-7.60
,2023-12-30,Dallas,Texas,0.70
,2023-12-30,San Jose,California,-3.50
,2023-12-31,New York,New York,-4.50
,2023-12-31,Los Angeles,California,-5.70
,2023-12-31,Chicago,Illinois,6.50
,2023-12-31,Houston,Texas,10.50
,2023-12-31,Phoenix,Arizona,3.80
,2023-12-31,Philadelphia,Pennsylvania,10.20
,2023-12-31,San Antonio,Texas,-9.70
,2023-12-31,San Diego,California,7.20
,2023-12-31,Dallas,Texas,9.60
,2023-12-31,San Jose,California,11.40
,2024-01-01,New York,New York,14.20
,2024-01-01,Los Angeles,California,11.60
,2024-01-01,Chicago,Illinois,7.40
,2024-01-01,Houston,Texas,14.70
,2024-01-01,Phoenix,Arizona,0.00
,2024-01-01,Philadelphia,Pennsylvania,-1.90
,2024-01-01,San Antonio,Texas,-9.50
,2024-01-01,San Diego,California,-3.30
,2024-01-01,Dallas,Texas,-5.40
,2024-01-01,San Jose,California,2.30
,2024-01-02,New York,New York,-7.60
,2024-01-02,Los Angeles,California,-3.80
,2024-01-02,Chicago,Illinois,1.60
,2024-01-02,Houston,Texas,2.70
,2024-01-02,Phoenix,Arizona,1.70
,2024-01-02,Philadelphia,Pennsylvania,14.60
,2024-01-02,San Antonio,Texas,9.70
,2024-01-02,San Diego,California,-5.90
,2024-01-02,Dallas,Texas,-8.20
,2024-01-02,San Jose,California,10.00
,2024-01-03,New York,New York,7.20
,2024-01-03,Los Angeles,California,-9.40
,2024-01-03,Chicago,Illinois,-2.20
,2024-01-03,Houston,Texas,14.60
,2024-01-03,Phoenix,Arizona,3.30
,2024-01-03,Philadelphia,Pennsylvania,11.20
,2024-01-03,San Antonio,Texas,3.30
,2024-01-03,San Diego,California,0.50
,2024-01-03,Dallas,Texas,11.10
,2024-01-03,San Jose,California,6.30
,2024-01-04,New York,New York,9.00
,2024-01-04,Los Angeles,California,-9.60
,2024-01-04,Chicago,Illinois,-1.80
,2024-01-04,Houston,Texas,-4.50
,2024-01-04,Phoenix,Arizona,7.90
,2024-01-04,Philadelphia,Pennsylvania,12.60
,2024-01-04,San Antonio,Texas,4.50
,2024-01-04,San Diego,California,0.80
,2024-01-04,Dallas,Texas,6.80
,2024-01-04,San Jose,California,-6.40
,2024-01-05,New York,New York,15.00
,2024-01-05,Los Angeles,California,11.00
,2024-01-05,Chicago,Illinois,6.80
,2024-01-05,Houston,Texas,-4.30
,2024-01-05,Phoenix,Arizona,-1.70
,2024-01-05,Philadelphia,Pennsylvania,4.30
,2024-01-05,San Antonio,Texas,-4.90
,2024-01-05,San Diego,California,13.70
,2024-01-05,Dallas,Texas,-0.40
,2024-01-05,San Jose,California,-6.10
,2024-01-06,New York,New York,-10.00
,2024-01-06,Los Angeles,California,-1.10
,2024-01-06,Chicago,Illinois,3.20
,2024-01-06,Houston,Texas,-7.30
,2024-01-06,Phoenix,Arizona,0.50
,2024-01-06,Philadelphia,Pennsylvania,1.50
,2024-01-06,San Antonio,Texas,6.60
,2024-01-06,San Diego,California,-0.50
,2024-01-06,Dallas,Texas,9.90
,2024-01-06,San Jose,California,5.90
,2024-01-07,New York,New York,2.10
,2024-01-07,Los Angeles,California,0.20
,2024-01-07,Chicago,Illinois,4.20
,2024-01-07,Houston,Texas,-4.50
,2024-01-07,Phoenix,Arizona,11.40
,2024-01-07,Philadelphia,Pennsylvania,4.90
,2024-01-07,San Antonio,Texas,-2.80
,2024-01-07,San Diego,California,-0.70
,2024-01-07,Dallas,Texas,8.60
,2024-01-07,San Jose,California,-9.80
,2024-01-08,New York,New York,-6.40
,2024-01-08,Los Angeles,California,6.60
,2024-01-08,Chicago,Illinois,-4.60
,2024-01-08,Houston,Texas,-7.70
,2024-01-08,Phoenix,Arizona,-4.50
,2024-01-08,Philadelphia,Pennsylvania,10.70
,2024-01-08,San Antonio,Texas,-2.80
,2024-01-08,San Diego,California,6.80
,2024-01-08,Dallas,Texas,9.80
,2024-01-08,San Jose,California,9.00
,2024-01-09,New York,New York,-1.20
,2024-01-09,Los Angeles,California,13.20
,2024-01-09,Chicago,Illinois,-5.60
,2024-01-09,Houston,Texas,-5.00
,2024-01-09,Phoenix,Arizona,1.00
,2024-01-09,Philadelphia,Pennsylvania,7.30
,2024-01-09,San Antonio,Texas,-9.30
,2024-01-09,San Diego,California,5.80
,2024-01-09,Dallas,Texas,0.20
,2024-01-09,San Jose,California,9.50
,2024-01-10,New York,New York,-8.10
,2024-01-10,Los Angeles,California,5.40
,2024-01-10,Chicago,Illinois,-4.40
,2024-01-10,Houston,Texas,9.30
,2024-01-10,Phoenix,Arizona,13.80
,2024-01-10,Philadelphia,Pennsylvania,-8.10
,2024-01-10,San Antonio,Texas,12.30
,2024-01-10,San Diego,California,2.50
,2024-01-10,Dallas,Texas,13.20
,2024-01-10,San Jose,California,-2.50
,2024-01-11,New York,New York,2.50
,2024-01-11,Los Angeles,California,5.50
,2024-01-11,Chicago,Illinois,8.80
,2024-01-11,Houston,Texas,-1.50
,2024-01-11,Phoenix,Arizona,8.60
,2024-01-11,Philadelphia,Pennsylvania,-3.70
,2024-01-11,San Antonio,Texas,8.40
,2024-01-11,San Diego,California,-8.90
,2024-01-11,Dallas,Texas,-5.60
,2024-01-11,San Jose,California,1.90
,2024-01-12,New York,New York,-7.50
,2024-01-12,Los Angeles,California,1.70
,2024-01-12,Chicago,Illinois,-7.30
,2024-01-12,Houston,Texas,2.50
,2024-01-12,Phoenix,Arizona,-5.80
,2024-01-12,Philadelphia,Pennsylvania,-8.90
,2024-01-12,San Antonio,Texas,7.70
,2024-01-12,San Diego,California,8.40
,2024-01-12,Dallas,Texas,-4.50
