Weather_id,date,city,province,temperature_c
,18-07-2024,Waterloo,Ontario,26.6
,19-07-2024,Toronto,Ontario,29.8
,19-07-2024,Vancouver,British Columbia,28.5
,19-07-2024,Montreal,Quebec,19.1
,19-07-2024,Calgary,Alberta,22
,19-07-2024,Edmonton,Alberta,17.5
,19-07-2024,Ottawa,Ontario,17.6
,19-07-2024,Winnipeg,Manitoba,28.5
,19-07-2024,Hamilton,Ontario,32.2
,19-07-2024,Kitchener,Ontario,34.3
,19-07-2024,Waterloo,Ontario,27.6
,20-07-2024,Toronto,Ontario,18.7
,20-07-2024,Vancouver,British Columbia,17.1
,20-07-2024,Montreal,Quebec,31.3
,20-07-2024,Calgary,Alberta,26.6
,20-07-2024,Edmonton,Alberta,27.4
,20-07-2024,Ottawa,Ontario,30.6
,20-07-2024,Winnipeg,Manitoba,29.1
,20-07-2024,Hamilton,Ontario,31.7
,20-07-2024,Kitchener,Ontario,16.1
,20-07-2024,Waterloo,Ontario,30
,21-07-2024,Toronto,Ontario,32
,21-07-2024,Vancouver,British Columbia,20.7
,21-07-2024,Montreal,Quebec,27.8
,21-07-2024,Calgary,Alberta,21.3
,21-07-2024,Edmonton,Alberta,34.2
,21-07-2024,Ottawa,Ontario,15.7
,21-07-2024,Winnipeg,Manitoba,26.6
,21-07-2024,Hamilton,Ontario,18.3
,21-07-2024,Kitchener,Ontario,29.2
,21-07-2024,Waterloo,Ontario,18.5
,22-07-2024,Toronto,Ontario,19.7
,22-07-2024,Vancouver,British Columbia,24.9
,22-07-2024,Montreal,Quebec,33.3
,22-07-2024,Calgary,Alberta,19.2
,22-07-2024,Edmonton,Alberta,17.9
,22-07-2024,Ottawa,Ontario,30.2
,22-07-2024,Winnipeg,Manitoba,25
,22-07-2024,Hamilton,Ontario,33.2
,22-07-2024,Kitchener,Ontario,17.9
,22-07-2024,Waterloo,Ontario,27.9
,23-07-2024,Toronto,Ontario,19.7
,23-07-2024,Vancouver,British Columbia,18.1
,23-07-2024,Montreal,Quebec,28.7
,23-07-2024,Calgary,Alberta,26.9
,23-07-2024,Edmonton,Alberta,30.1
,23-07-2024,Ottawa,Ontario,21.2
,23-07-2024,Winnipeg,Manitoba,24
,23-07-2024,Hamilton,Ontario,23.1
,23-07-2024,Kitchener,Ontario,34.7
,23-07-2024,Waterloo,Ontario,20.8
,24-07-2024,Toronto,Ontario,20.9
,24-07-2024,Vancouver,British Columbia,22.1
,24-07-2024,Montreal,Quebec,26.3
,24-07-2024,Calgary,Alberta,20
,24-07-2024,Edmonton,Alberta,33.3
,24-07-2024,Ottawa,Ontario,20.3
,24-07-2024,Winnipeg,Manitoba,32.9
,24-07-2024,Hamilton,Ontario,17.1
,24-07-2024,Kitchener,Ontario,28.1
,24-07-2024,Waterloo,Ontario,33.1
,25-07-2024,Toronto,Ontario,18.4
,25-07-2024,Vancouver,British Columbia,34.4
,25-07-2024,Montreal,Quebec,24.1
,25-07-2024,Calgary,Alberta,33.9
,25-07-2024,Edmonton,Alberta,28.5
,25-07-2024,Ottawa,Ontario,21
,25-07-2024,Winnipeg,Manitoba,18.8
,25-07-2024,Hamilton,Ontario,21.1
,25-07-2024,Kitchener,Ontario,16.9
,25-07-2024,Waterloo,Ontario,17.9
,26-07-2024,Toronto,Ontario,17.1
,26-07-2024,Vancouver,British Columbia,23.5
,26-07-2024,Montreal,Quebec,30.9
,26-07-2024,Calgary,Alberta,17.8
,26-07-2024,Edmonton,Alberta,17.6
,26-07-2024,Ottawa,Ontario,27.9
,26-07-2024,Winnipeg,Manitoba,18.9
,26-07-2024,Hamilton,Ontario,17
,26-07-2024,Kitchener,Ontario,18.3
,26-07-2024,Waterloo,Ontario,33.5
,27-07-2024,Toronto,Ontario,31.4
,27-07-2024,Vancouver,British Columbia,22.1
,27-07-2024,Montreal,Quebec,28.1
,27-07-2024,Calgary,Alberta,25.7
,27-07-2024,Edmonton,Alberta,28.5
,27-07-2024,Ottawa,Ontario,28.7
,27-07-2024,Winnipeg,Manitoba,27.6
,27-07-2024,Hamilton,Ontario,20.3
,27-07-2024,Kitchener,Ontario,15.8
,27-07-2024,Waterloo,Ontario,24.1
,28-07-2024,Toronto,Ontario,32.8
,28-07-2024,Vancouver,British Columbia,26.4
,28-07-2024,Montreal,Quebec,31.6
,28-07-2024,Calgary,Alberta,34.8
,28-07-2024,Edmonton,Alberta,18.3
,28-07-2024,Ottawa,Ontario,28.8
,28-07-2024,Winnipeg,Manitoba,28.5
,28-07-2024,Hamilton,Ontario,34.6
,28-07-2024,Kitchener,Ontario,34.7
,28-07-2024,Waterloo,Ontario,28.7
,29-07-2024,Toronto,Ontario,19.9
,29-07-2024,Vancouver,British Columbia,31
,29-07-2024,Montreal,Quebec,17.1
,29-07-2024,Calgary,Alberta,30.6
,29-07-2024,Edmonton,Alberta,33.2
,29-07-2024,Ottawa,Ontario,22.7
,29-07-2024,Winnipeg,Manitoba,27.6
,29-07-2024,Hamilton,Ontario,23.6
,29-07-2024,Kitchener,Ontario,23.8
,29-07-2024,Waterloo,Ontario,21.2
,30-07-2024,Toronto,Ontario,30.2
,30-07-2024,Vancouver,British Columbia,33.7
,30-07-2024,Montreal,Quebec,33.8
,30-07-2024,Calgary,Alberta,18.5
,30-07-2024,Edmonton,Alberta,32.5
,30-07-2024,Ottawa,Ontario,29.7
,30-07-2024,Winnipeg,Manitoba,20.1
,30-07-2024,Hamilton,Ontario,16.3
,30-07-2024,Kitchener,Ontario,20.4
,30-07-2024,Waterloo,Ontario,33.2
,31-07-2024,Toronto,Ontario,27.7
,31-07-2024,Vancouver,British Columbia,29.4
,31-07-2024,Montreal,Quebec,20.1
,31-07-2024,Calgary,Alberta,29.4
,31-07-2024,Edmonton,Alberta,15.6
,31-07-2024,Ottawa,Ontario,22.5
,31-07-2024,Winnipeg,Manitoba,27.5
,31-07-2024,Hamilton,Ontario,17.9
,31-07-2024,Kitchener,Ontario,31.5
,31-07-2024,Waterloo,Ontario,19.7
,01-08-2024,Toronto,Ontario,28
,01-08-2024,Vancouver,British Columbia,23.1
,01-08-2024,Montreal,Quebec,26.9
,01-08-2024,Calgary,Alberta,17.1
,01-08-2024,Edmonton,Alberta,15.3
,01-08-2024,Ottawa,Ontario,33.2
,01-08-2024,Winnipeg,Manitoba,20.4
,01-08-2024,Hamilton,Ontario,31.4
,01-08-2024,Kitchener,Ontario,35
,01-08-2024,Waterloo,Ontario,19.2
,02-08-2024,Toronto,Ontario,20.3
,02-08-2024,Vancouver,British Columbia,28.3
,02-08-2024,Montreal,Quebec,34.3
,02-08-2024,Calgary,Alberta,33.3
,02-08-2024,Edmonton,Alberta,25.1
,02-08-2024,Ottawa,Ontario,30.9
,02-08-2024,Winnipeg,Manitoba,17.7
,02-08-2024,Hamilton,Ontario,34.5
,02-08-2024,Kitchener,Ontario,34.3
,02-08-2024,Waterloo,Ontario,18.3
,03-08-2024,Toronto,Ontario,21
,03-08-2024,Vancouver,British Columbia,17
,03-08-2024,Montreal,Quebec,20.4
,03-08-2024,Calgary,Alberta,31.3
,03-08-2024,Edmonton,Alberta,22.6
,03-08-2024,Ottawa,Ontario,16.8
,03-08-2024,Winnipeg,Manitoba,21.8
,03-08-2024,Hamilton,Ontario,34.6
,03-08-2024,Kitchener,Ontario,27.6
,03-08-2024,Waterloo,Ontario,23.3
,04-08-2024,Toronto,Ontario,18.3
,04-08-2024,Vancouver,British Columbia,34.7
,04-08-2024,Montreal,Quebec,31.4
,04-08-2024,Calgary,Alberta,20.6
,04-08-2024,Edmonton,Alberta,16.4
,04-08-2024,Ottawa,Ontario,16.1
,04-08-2024,Winnipeg,Manitoba,17.4
,04-08-2024,Hamilton,Ontario,26.6
,04-08-2024,Kitchener,Ontario,33.6
,04-08-2024,Waterloo,Ontario,24.9
,05-08-2024,Toronto,Ontario,31.9
,05-08-2024,Vancouver,British Columbia,23.9
,05-08-2024,Montreal,Quebec,29.2
,05-08-2024,Calgary,Alberta,29.6
,05-08-2024,Edmonton,Alberta,18.5
,05-08-2024,Ottawa,Ontario,22.2
,05-08-2024,Winnipeg,Manitoba,27.7
,05-08-2024,Hamilton,Ontario,16.4
,05-08-2024,Kitchener,Ontario,22.2
,05-08-2024,Waterloo,Ontario,25.7
,06-08-2024,Toronto,Ontario,34.9
,06-08-2024,Vancouver,British Columbia,24.5
,06-08-2024,Montreal,Quebec,31.3
,06-08-2024,Calgary,Alberta,23.6
,06-08-2024,Edmonton,Alberta,30.9
,06-08-2024,Ottawa,Ontario,26.9
,06-08-2024,Winnipeg,Manitoba,32.7
,06-08-2024,Hamilton,Ontario,23.2
,06-08-2024,Kitchener,Ontario,27.1
,06-08-2024,Waterloo,Ontario,27.6
,07-08-2024,Toronto,Ontario,23.3
,07-08-2024,Vancouver,British Columbia,17.9
,07-08-2024,Montreal,Quebec,16.9
,07-08-2024,Calgary,Alberta,15.3
,07-08-2024,Edmonton,Alberta,32.5
,07-08-2024,Ottawa,Ontario,19.7
,07-08-2024,Winnipeg,Manitoba,19.2
,07-08-2024,Hamilton,Ontario,29.7
,07-08-2024,Kitchener,Ontario,21.4
,07-08-2024,Waterloo,Ontario,25.1
,08-08-2024,Toronto,Ontario,18.3
,08-08-2024,Vancouver,British Columbia,34.2
,08-08-2024,Montreal,Quebec,32
,08-08-2024,Calgary,Alberta,32.3
,08-08-2024,Edmonton,Alberta,23.1
,08-08-2024,Ottawa,Ontario,30.2
,08-08-2024,Winnipeg,Manitoba,17.9
,08-08-2024,Hamilton,Ontario,15.2
,08-08-2024,Kitchener,Ontario,15.4
,08-08-2024,Waterloo,Ontario,26.7
,09-08-2024,Toronto,Ontario,24.1
,09-08-2024,Vancouver,British Columbia,25.4
,09-08-2024,Montreal,Quebec,15.1
,09-08-2024,Calgary,Alberta,23.5
,09-08-2024,Edmonton,Alberta,29.4
,09-08-2024,Ottawa,Ontario,23.9
,09-08-2024,Winnipeg,Manitoba,29.6
,09-08-2024,Hamilton,Ontario,19.7
,09-08-2024,Kitchener,Ontario,31.3
,09-08-2024,Waterloo,Ontario,26.8
,10-08-2024,Toronto,Ontario,19.2
,10-08-2024,Vancouver,British Columbia,19.7
,10-08-2024,Montreal,Quebec,27.6
,10-08-2024,Calgary,Alberta,31.6
,10-08-2024,Edmonton,Alberta,23.3
,10-08-2024,Ottawa,Ontario,20.2
,10-08-2024,Winnipeg,Manitoba,32.3
,10-08-2024,Hamilton,Ontario,28.4
,10-08-2024,Kitchener,Ontario,24
,10-08-2024,Waterloo,Ontario,24.8
,11-08-2024,Toronto,Ontario,19.1
,11-08-2024,Vancouver,British Columbia,27.5
,11-08-2024,Montreal,Quebec,22.2
,11-08-2024,Calgary,Alberta,34.9
,11-08-2024,Edmonton,Alberta,24.6
,11-08-2024,Ottawa,Ontario,24.7
,11-08-2024,Winnipeg,Manitoba,26.3
,11-08-2024,Hamilton,Ontario,33.3
,11-08-2024,Kitchener,Ontario,31
,11-08-2024,Waterloo,Ontario,24
,12-08-2024,Toronto,Ontario,29.4
,12-08-2024,Vancouver,British Columbia,26.7
,12-08-2024,Montreal,Quebec,24.8
,12-08-2024,Calgary,Alberta,18.8
,12-08-2024,Edmonton,Alberta,24.3
,12-08-2024,Ottawa,Ontario,19.9
,12-08-2024,Winnipeg,Manitoba,33.3
,12-08-2024,Hamilton,Ontario,21.7
,12-08-2024,Kitchener,Ontario,34
,12-08-2024,Waterloo,Ontario,25.7
,13-08-2024,Toronto,Ontario,27.6
,13-08-2024,Vancouver,British Columbia,25.9
,13-08-2024,Montreal,Quebec,17.6
,13-08-2024,Calgary,Alberta,22.5
,13-08-2024,Edmonton,Alberta,17
,13-08-2024,Ottawa,Ontario,27.5
,13-08-2024,Winnipeg,Manitoba,23.9
,13-08-2024,Hamilton,Ontario,30.6
,13-08-2024,Kitchener,Ontario,19.4
,13-08-2024,Waterloo,Ontario,18.3
,14-08-2024,Toronto,Ontario,23.1
,14-08-2024,Vancouver,British Columbia,33.5
,14-08-2024,Montreal,Quebec,29.2
,14-08-2024,Calgary,Alberta,23.4
,14-08-2024,Edmonton,Alberta,25.3
,14-08-2024,Ottawa,Ontario,16.7
,14-08-2024,Winnipeg,Manitoba,34.7
,14-08-2024,Hamilton,Ontario,28.3
,14-08-2024,Kitchener,Ontario,20.7
,14-08-2024,Waterloo,Ontario,26.7
,15-08-2024,Toronto,Ontario,17.2
,15-08-2024,Vancouver,British Columbia,34.3
,15-08-2024,Montreal,Quebec,18.5
,15-08-2024,Calgary,Alberta,28
,15-08-2024,Edmonton,Alberta,19.9
,15-08-2024,Ottawa,Ontario,29.4
,15-08-2024,Winnipeg,Manitoba,30.5
,15-08-2024,Hamilton,Ontario,28.5
,15-08-2024,Kitchener,Ontario,27.3
,15-08-2024,Waterloo,Ontario,32.8
,16-08-2024,Toronto,Ontario,16.6
,16-08-2024,Vancouver,British Columbia,21.6
,16-08-2024,Montreal,Quebec,20
,16-08-2024,Calgary,Alberta,34.8
,16-08-2024,Edmonton,Alberta,22.8
,16-08-2024,Ottawa,Ontario,29.7
,16-08-2024,Winnipeg,Manitoba,28.7
,16-08-2024,Hamilton,Ontario,19.2
,16-08-2024,Kitchener,Ontario,19.8
,16-08-2024,Waterloo,Ontario,20.6
,17-08-2024,Toronto,Ontario,23.2
,17-08-2024,Vancouver,British Columbia,19.7
,17-08-2024,Montreal,Quebec,15.4
,17-08-2024,Calgary,Alberta,32.6
,17-08-2024,Edmonton,Alberta,34.3
,17-08-2024,Ottawa,Ontario,21.8
,17-08-2024,Winnipeg,Manitoba,21.8
,17-08-2024,Hamilton,Ontario,15.1
,17-08-2024,Kitchener,Ontario,28.6
,17-08-2024,Waterloo,Ontario,31.5
,18-08-2024,Toronto,Ontario,17.9
,18-08-2024,Vancouver,British Columbia,18.2
,18-08-2024,Montreal,Quebec,30.8
,18-08-2024,Calgary,Alberta,27.3
,18-08-2024,Edmonton,Alberta,15.9
,18-08-2024,Ottawa,Ontario,27.5
,18-08-2024,Winnipeg,Manitoba,21.2
,18-08-2024,Hamilton,Ontario,22.4
,18-08-2024,Kitchener,Ontario,30.4
,18-08-2024,Waterloo,Ontario,31.2
,19-08-2024,Toronto,Ontario,23
,19-08-2024,Vancouver,British Columbia,33.9
,19-08-2024,Montreal,Quebec,23.1
,19-08-2024,Calgary,Alberta,30.4
,19-08-2024,Edmonton,Alberta,24.7
,19-08-2024,Ottawa,Ontario,33
,19-08-2024,Winnipeg,Manitoba,33.2
,19-08-2024,Hamilton,Ontario,16.7
,19-08-2024,Kitchener,Ontario,33.7
,19-08-2024,Waterloo,Ontario,31.5
,20-08-2024,Toronto,Ontario,30.8
,20-08-2024,Vancouver,British Columbia,19
,20-08-2024,Montreal,Quebec,31.1
,20-08-2024,Calgary,Alberta,32
,20-08-2024,Edmonton,Alberta,20.8
,20-08-2024,Ottawa,Ontario,34
,20-08-2024,Winnipeg,Manitoba,16
,20-08-2024,Hamilton,Ontario,18
,20-08-2024,Kitchener,Ontario,25.8
,20-08-2024,Waterloo,Ontario,26.5
,21-08-2024,Toronto,Ontario,27.9
,21-08-2024,Vancouver,British Columbia,15.3
,21-08-2024,Montreal,Quebec,34.2
,21-08-2024,Calgary,Alberta,15.9
,21-08-2024,Edmonton,Alberta,17.9
,21-08-2024,Ottawa,Ontario,15.3
,21-08-2024,Winnipeg,Manitoba,26.3
,21-08-2024,Hamilton,Ontario,33.6
,21-08-2024,Kitchener,Ontario,28.3
,21-08-2024,Waterloo,Ontario,31.5
,22-08-2024,Toronto,Ontario,15.3
,22-08-2024,Vancouver,British Columbia,25.8
,22-08-2024,Montreal,Quebec,24.2
,22-08-2024,Calgary,Alberta,25
,22-08-2024,Edmonton,Alberta,16.4
,22-08-2024,Ottawa,Ontario,28.7
,22-08-2024,Winnipeg,Manitoba,25.1
,22-08-2024,Hamilton,Ontario,30.3
,22-08-2024,Kitchener,Ontario,24.7
,22-08-2024,Waterloo,Ontario,18
,23-08-2024,Toronto,Ontario,28
,23-08-2024,Vancouver,British Columbia,18.4
,23-08-2024,Montreal,Quebec,32.4
,23-08-2024,Calgary,Alberta,27.3
,23-08-2024,Edmonton,Alberta,18.1
,23-08-2024,Ottawa,Ontario,34.2
,23-08-2024,Winnipeg,Manitoba,25.4
,23-08-2024,Hamilton,Ontario,16.5
,23-08-2024,Kitchener,Ontario,27.5
,23-08-2024,Waterloo,Ontario,20.1
,24-08-2024,Toronto,Ontario,31.1
,24-08-2024,Vancouver,British Columbia,31.4
,24-08-2024,Montreal,Quebec,34.6
,24-08-2024,Calgary,Alberta,25
,24-08-2024,Edmonton,Alberta,24.1
,24-08-2024,Ottawa,Ontario,30.1
,24-08-2024,Winnipeg,Manitoba,17.6
,24-08-2024,Hamilton,Ontario,25.9
,24-08-2024,Kitchener,Ontario,25.9
,24-08-2024,Waterloo,Ontario,16.8
,25-08-2024,Toronto,Ontario,23.4
,25-08-2024,Vancouver,British Columbia,32.1
,25-08-2024,Montreal,Quebec,32.1
,25-08-2024,Calgary,Alberta,17
,25-08-2024,Edmonton,Alberta,16.8
,25-08-2024,Ottawa,Ontario,20.3
,25-08-2024,Winnipeg,Manitoba,32.5
,25-08-2024,Hamilton,Ontario,17.6
,25-08-2024,Kitchener,Ontario,29.4
,25-08-2024,Waterloo,Ontario,17
,26-08-2024,Toronto,Ontario,27.5
,26-08-2024,Vancouver,British Columbia,22.1
,26-08-2024,Montreal,Quebec,30.8
,26-08-2024,Calgary,Alberta,19.7
,26-08-2024,Edmonton,Alberta,27.8
,26-08-2024,Ottawa,Ontario,19.7
,26-08-2024,Winnipeg,Manitoba,29.3
,26-08-2024,Hamilton,Ontario,32.5
,26-08-2024,Kitchener,Ontario,17.5
,26-08-2024,Waterloo,Ontario,32.3
,27-08-2024,Toronto,Ontario,26.9
,27-08-2024,Vancouver,British Columbia,17.5
,27-08-2024,Montreal,Quebec,23.6
,27-08-2024,Calgary,Alberta,18.2
,27-08-2024,Edmonton,Alberta,29
,27-08-2024,Ottawa,Ontario,30.2
,27-08-2024,Winnipeg,Manitoba,17.1
,27-08-2024,Hamilton,Ontario,25.1
,27-08-2024,Kitchener,Ontario,31.3
,27-08-2024,Waterloo,Ontario,33.7
,28-08-2024,Toronto,Ontario,25.3
,28-08-2024,Vancouver,British Columbia,34
,28-08-2024,Montreal,Quebec,25.7
,28-08-2024,Calgary,Alberta,22.9
,28-08-2024,Edmonton,Alberta,32
,28-08-2024,Ottawa,Ontario,24.9
,28-08-2024,Winnipeg,Manitoba,24.4
,28-08-2024,Hamilton,Ontario,24.8
,28-08-2024,Kitchener,Ontario,31.9
,28-08-2024,Waterloo,Ontario,31.6
,29-08-2024,Toronto,Ontario,23.1
,29-08-2024,Vancouver,British Columbia,21.7
,29-08-2024,Montreal,Quebec,24.8
,29-08-2024,Calgary,Alberta,26.5
,29-08-2024,Edmonton,Alberta,19.8
,29-08-2024,Ottawa,Ontario,30.9
,29-08-2024,Winnipeg,Manitoba,24.7
,29-08-2024,Hamilton,Ontario,21.7
,29-08-2024,Kitchener,Ontario,17.1
,29-08-2024,Waterloo,Ontario,19.8
,30-08-2024,Toronto,Ontario,34
,30-08-2024,Vancouver,British Columbia,21.1
,30-08-2024,Montreal,Quebec,18.4
,30-08-2024,Calgary,Alberta,24.2
,30-08-2024,Edmonton,Alberta,21.1
,30-08-2024,Ottawa,Ontario,15.7
,30-08-2024,Winnipeg,Manitoba,21.5
,30-08-2024,Hamilton,Ontario,25.9
,30-08-2024,Kitchener,Ontario,26
,30-08-2024,Waterloo,Ontario,22.1
,31-08-2024,Toronto,Ontario,23.9
,31-08-2024,Vancouver,British Columbia,34.3
,31-08-2024,Montreal,Quebec,22.5
,31-08-2024,Calgary,Alberta,20.2
,31-08-2024,Edmonton,Alberta,19.9
,31-08-2024,Ottawa,Ontario,24.2
,31-08-2024,Winnipeg,Manitoba,30.2
,31-08-2024,Hamilton,Ontario,19.1
,31-08-2024,Kitchener,Ontario,29.2
,31-08-2024,Waterloo,Ontario,15.4
,01-09-2024,Toronto,Ontario,11.3
,01-09-2024,Vancouver,British Columbia,16.6
,01-09-2024,Montreal,Quebec,10.1
,01-09-2024,Calgary,Alberta,13.5
,01-09-2024,Edmonton,Alberta,8.1
,01-09-2024,Ottawa,Ontario,16.1
,01-09-2024,Winnipeg,Manitoba,5.8
,01-09-2024,Hamilton,Ontario,17.8
,01-09-2024,Kitchener,Ontario,8
,01-09-2024,Waterloo,Ontario,18.1
,02-09-2024,Toronto,Ontario,10.3
,02-09-2024,Vancouver,British Columbia,15.8
,02-09-2024,Montreal,Quebec,9.8
,02-09-2024,Calgary,Alberta,18.6
,02-09-2024,Edmonton,Alberta,6.9
,02-09-2024,Ottawa,Ontario,7.7
,02-09-2024,Winnipeg,Manitoba,12.4
,02-09-2024,Hamilton,Ontario,6.2
,02-09-2024,Kitchener,Ontario,7.9
,02-09-2024,Waterloo,Ontario,19.2
,03-09-2024,Toronto,Ontario,19.6
,03-09-2024,Vancouver,British Columbia,10.6
,03-09-2024,Montreal,Quebec,18.8
,03-09-2024,Calgary,Alberta,13.2
,03-09-2024,Edmonton,Alberta,9
,03-09-2024,Ottawa,Ontario,15.5
,03-09-2024,Winnipeg,Manitoba,14.9
,03-09-2024,Hamilton,Ontario,19.8
,03-09-2024,Kitchener,Ontario,9
,03-09-2024,Waterloo,Ontario,15.1
,04-09-2024,Toronto,Ontario,5.8
,04-09-2024,Vancouver,British Columbia,6.7
,04-09-2024,Montreal,Quebec,5.1
,04-09-2024,Calgary,Alberta,20
,04-09-2024,Edmonton,Alberta,17
,04-09-2024,Ottawa,Ontario,16.8
,04-09-2024,Winnipeg,Manitoba,12.6
,04-09-2024,Hamilton,Ontario,9.5
,04-09-2024,Kitchener,Ontario,7.3
,04-09-2024,Waterloo,Ontario,9.3
,05-09-2024,Toronto,Ontario,10.6
,05-09-2024,Vancouver,British Columbia,16.3
,05-09-2024,Montreal,Quebec,13.1
,05-09-2024,Calgary,Alberta,6.2
,05-09-2024,Edmonton,Alberta,5.3
,05-09-2024,Ottawa,Ontario,6.5
,05-09-2024,Winnipeg,Manitoba,11.2
,05-09-2024,Hamilton,Ontario,19
,05-09-2024,Kitchener,Ontario,14.6
,05-09-2024,Waterloo,Ontario,17
,06-09-2024,Toronto,Ontario,12
,06-09-2024,Vancouver,British Columbia,10.4
,06-09-2024,Montreal,Quebec,6.6
,06-09-2024,Calgary,Alberta,18.1
,06-09-2024,Edmonton,Alberta,16.7
,06-09-2024,Ottawa,Ontario,7.5
,06-09-2024,Winnipeg,Manitoba,12.7
,06-09-2024,Hamilton,Ontario,12.3
,06-09-2024,Kitchener,Ontario,14.4
,06-09-2024,Waterloo,Ontario,19.2
,07-09-2024,Toronto,Ontario,13.7
,07-09-2024,Vancouver,British Columbia,13.1
,07-09-2024,Montreal,Quebec,5.8
,07-09-2024,Calgary,Alberta,5.9
,07-09-2024,Edmonton,Alberta,7.8
,07-09-2024,Ottawa,Ontario,5.5
,07-09-2024,Winnipeg,Manitoba,16.2
,07-09-2024,Hamilton,Ontario,15.8
,07-09-2024,Kitchener,Ontario,7
,07-09-2024,Waterloo,Ontario,17.5
,08-09-2024,Toronto,Ontario,7.3
,08-09-2024,Vancouver,British Columbia,9.5
,08-09-2024,Montreal,Quebec,8.7
,08-09-2024,Calgary,Alberta,10.6
,08-09-2024,Edmonton,Alberta,8.8
,08-09-2024,Ottawa,Ontario,12.3
,08-09-2024,Winnipeg,Manitoba,11.1
,08-09-2024,Hamilton,Ontario,19.8
,08-09-2024,Kitchener,Ontario,5.8
,08-09-2024,Waterloo,Ontario,7.1
,09-09-2024,Toronto,Ontario,5.8
,09-09-2024,Vancouver,British Columbia,14.4
,09-09-2024,Montreal,Quebec,5.8
,09-09-2024,Calgary,Alberta,17.5
,09-09-2024,Edmonton,Alberta,12.7
,09-09-2024,Ottawa,Ontario,12.9
,09-09-2024,Winnipeg,Manitoba,13.4
,09-09-2024,Hamilton,Ontario,7.6
,09-09-2024,Kitchener,Ontario,8
,09-09-2024,Waterloo,Ontario,9.8
,10-09-2024,Toronto,Ontario,13.9
,10-09-2024,Vancouver,British Columbia,8.2
,10-09-2024,Montreal,Quebec,6.7
,10-09-2024,Calgary,Alberta,19.6
,10-09-2024,Edmonton,Alberta,5.3
,10-09-2024,Ottawa,Ontario,17
,10-09-2024,Winnipeg,Manitoba,16.8
,10-09-2024,Hamilton,Ontario,9.5
,10-09-2024,Kitchener,Ontario,7
,10-09-2024,Waterloo,Ontario,7.2
,11-09-2024,Toronto,Ontario,15.5
,11-09-2024,Vancouver,British Columbia,14.6
,11-09-2024,Montreal,Quebec,16.7
,11-09-2024,Calgary,Alberta,19.1
,11-09-2024,Edmonton,Alberta,15.4
,11-09-2024,Ottawa,Ontario,7.3
,11-09-2024,Winnipeg,Manitoba,8.7
,11-09-2024,Hamilton,Ontario,17.6
,11-09-2024,Kitchener,Ontario,8.1
,11-09-2024,Waterloo,Ontario,6.1
,12-09-2024,Toronto,Ontario,15.5
,12-09-2024,Vancouver,British Columbia,11
,12-09-2024,Montreal,Quebec,18.8
,12-09-2024,Calgary,Alberta,14.8
,12-09-2024,Edmonton,Alberta,6.4
,12-09-2024,Ottawa,Ontario,19.2
,12-09-2024,Winnipeg,Manitoba,8.9
,12-09-2024,Hamilton,Ontario,10.1
,12-09-2024,Kitchener,Ontario,11
,12-09-2024,Waterloo,Ontario,5.8
,13-09-2024,Toronto,Ontario,12.4
,13-09-2024,Vancouver,British Columbia,6.8
,13-09-2024,Montreal,Quebec,11
,13-09-2024,Calgary,Alberta,10.3
,13-09-2024,Edmonton,Alberta,16.6
,13-09-2024,Ottawa,Ontario,17
,13-09-2024,Winnipeg,Manitoba,7.3
,13-09-2024,Hamilton,Ontario,10.5
,13-09-2024,Kitchener,Ontario,10.6
,13-09-2024,Waterloo,Ontario,7.3
,14-09-2024,Toronto,Ontario,17
,14-09-2024,Vancouver,British Columbia,15.6
,14-09-2024,Montreal,Quebec,7.9
,14-09-2024,Calgary,Alberta,10.5
,14-09-2024,Edmonton,Alberta,6.6
,14-09-2024,Ottawa,Ontario,14.4
,14-09-2024,Winnipeg,Manitoba,6.8
,14-09-2024,Hamilton,Ontario,19.8
,14-09-2024,Kitchener,Ontario,16.7
,14-09-2024,Waterloo,Ontario,10.9
,15-09-2024,Toronto,Ontario,13.7
,15-09-2024,Vancouver,British Columbia,18.7
,15-09-2024,Montreal,Quebec,13.3
,15-09-2024,Calgary,Alberta,7.6
,15-09-2024,Edmonton,Alberta,10.7
,15-09-2024,Ottawa,Ontario,17.6
,15-09-2024,Winnipeg,Manitoba,14.7
,15-09-2024,Hamilton,Ontario,14.8
,15-09-2024,Kitchener,Ontario,18
,15-09-2024,Waterloo,Ontario,18.4
,16-09-2024,Toronto,Ontario,18.8
,16-09-2024,Vancouver,British Columbia,6.4
,16-09-2024,Montreal,Quebec,13.2
,16-09-2024,Calgary,Alberta,16.1
,16-09-2024,Edmonton,Alberta,16.4
,16-09-2024,Ottawa,Ontario,14.1
,16-09-2024,Winnipeg,Manitoba,7.5
,16-09-2024,Hamilton,Ontario,17
,16-09-2024,Kitchener,Ontario,15.8
,16-09-2024,Waterloo,Ontario,6.3
,17-09-2024,Toronto,Ontario,12
,17-09-2024,Vancouver,British Columbia,7.6
,17-09-2024,Montreal,Quebec,10.1
,17-09-2024,Calgary,Alberta,5.3
,17-09-2024,Edmonton,Alberta,11
,17-09-2024,Ottawa,Ontario,13.2
,17-09-2024,Winnipeg,Manitoba,14.3
,17-09-2024,Hamilton,Ontario,15
,17-09-2024,Kitchener,Ontario,17.5
,17-09-2024,Waterloo,Ontario,8.2
,18-09-2024,Toronto,Ontario,6.8
,18-09-2024,Vancouver,British Columbia,17.8
