Weather_id,date,city,state,temperature_c
,2019-07-16,Phoenix,Arizona,25.90
,2019-07-16,Philadelphia,Pennsylvania,22.80
,2019-07-16,San Antonio,Texas,23.20
,2019-07-16,San Diego,California,28.00
,2019-07-16,Dallas,Texas,23.20
,2019-07-16,San Jose,California,20.20
,2019-07-17,New York,New York,37.20
,2019-07-17,Los Angeles,California,35.40
,2019-07-17,Chicago,Illinois,22.30
,2019-07-17,Houston,Texas,32.30
,2019-07-17,Phoenix,Arizona,41.80
,2019-07-17,Philadelphia,Pennsylvania,28.10
,2019-07-17,San Antonio,Texas,40.70
,2019-07-17,San Diego,California,30.50
,2019-07-17,Dallas,Texas,41.30
,2019-07-17,San Jose,California,29.50
,2019-07-18,New York,New York,32.00
,2019-07-18,Los Angeles,California,36.30
,2019-07-18,Chicago,Illinois,30.90
,2019-07-18,Houston,Texas,35.60
,2019-07-18,Phoenix,Arizona,29.40
,2019-07-18,Philadelphia,Pennsylvania,23.20
,2019-07-18,San Antonio,Texas,35.70
,2019-07-18,San Diego,California,39.70
,2019-07-18,Dallas,Texas,23.50
,2019-07-18,San Jose,California,30.30
,2019-07-19,New York,New York,39.60
,2019-07-19,Los Angeles,California,32.60
,2019-07-19,Chicago,Illinois,30.30
,2019-07-19,Houston,Texas,36.20
,2019-07-19,Phoenix,Arizona,22.40
,2019-07-19,Philadelphia,Pennsylvania,36.40
,2019-07-19,San Antonio,Texas,35.10
,2019-07-19,San Diego,California,31.30
,2019-07-19,Dallas,Texas,41.70
,2019-07-19,San Jose,California,39.50
,2019-07-20,New York,New York,33.40
,2019-07-20,Los Angeles,California,26.40
,2019-07-20,Chicago,Illinois,28.20
,2019-07-20,Houston,Texas,38.10
,2019-07-20,Phoenix,Arizona,30.70
,2019-07-20,Philadelphia,Pennsylvania,24.60
,2019-07-20,San Antonio,Texas,25.90
,2019-07-20,San Diego,California,28.00
,2019-07-20,Dallas,Texas,32.40
,2019-07-20,San Jose,California,31.30
,2019-07-21,New York,New York,23.10
,2019-07-21,Los Angeles,California,33.80
,2019-07-21,Chicago,Illinois,27.50
,2019-07-21,Houston,Texas,23.20
,2019-07-21,Phoenix,Arizona,39.00
,2019-07-21,Philadelphia,Pennsylvania,21.40
,2019-07-21,San Antonio,Texas,33.70
,2019-07-21,San Diego,California,35.30
,2019-07-21,Dallas,Texas,39.20
,2019-07-21,San Jose,California,35.10
,2019-07-22,New York,New York,23.50
,2019-07-22,Los Angeles,California,26.80
,2019-07-22,Chicago,Illinois,28.50
,2019-07-22,Houston,Texas,27.50
,2019-07-22,Phoenix,Arizona,35.40
,2019-07-22,Philadelphia,Pennsylvania,26.70
,2019-07-22,San Antonio,Texas,36.80
,2019-07-22,San Diego,California,20.90
,2019-07-22,Dallas,Texas,27.30
,2019-07-22,San Jose,California,28.30
,2019-07-23,New York,New York,22.20
,2019-07-23,Los Angeles,California,37.40
,2019-07-23,Chicago,Illinois,40.30
,2019-07-23,Houston,Texas,31.60
,2019-07-23,Phoenix,Arizona,36.90
,2019-07-23,Philadelphia,Pennsylvania,30.10
,2019-07-23,San Antonio,Texas,38.40
,2019-07-23,San Diego,California,21.70
,2019-07-23,Dallas,Texas,23.80
,2019-07-23,San Jose,California,23.30
,2019-07-24,New York,New York,22.70
,2019-07-24,Los Angeles,California,29.10
,2019-07-24,Chicago,Illinois,31.60
,2019-07-24,Houston,Texas,20.50
,2019-07-24,Phoenix,Arizona,23.90
,2019-07-24,Philadelphia,Pennsylvania,41.90
,2019-07-24,San Antonio,Texas,36.40
,2019-07-24,San Diego,California,31.70
,2019-07-24,Dallas,Texas,34.30
,2019-07-24,San Jose,California,39.60
,2019-07-25,New York,New York,41.80
,2019-07-25,Los Angeles,California,40.80
,2019-07-25,Chicago,Illinois,25.00
,2019-07-25,Houston,Texas,25.10
,2019-07-25,Phoenix,Arizona,30.30
,2019-07-25,Philadelphia,Pennsylvania,39.80
,2019-07-25,San Antonio,Texas,39.10
,2019-07-25,San Diego,California,30.60
,2019-07-25,Dallas,Texas,39.00
,2019-07-25,San Jose,California,38.40
,2019-07-26,New York,New York,33.90
,2019-07-26,Los Angeles,California,31.10
,2019-07-26,Chicago,Illinois,24.50
,2019-07-26,Houston,Texas,22.60
,2019-07-26,Phoenix,Arizona,34.00
,2019-07-26,Philadelphia,Pennsylvania,29.70
,2019-07-26,San Antonio,Texas,29.40
,2019-07-26,San Diego,California,26.50
,2019-07-26,Dallas,Texas,36.50
,2019-07-26,San Jose,California,22.00
,2019-07-27,New York,New York,33.30
,2019-07-27,Los Angeles,California,41.10
,2019-07-27,Chicago,Illinois,40.40
,2019-07-27,Houston,Texas,20.00
,2019-07-27,Phoenix,Arizona,20.60
,2019-07-27,Philadelphia,Pennsylvania,22.80
,2019-07-27,San Antonio,Texas,28.30
,2019-07-27,San Diego,California,33.40
,2019-07-27,Dallas,Texas,34.40
,2019-07-27,San Jose,California,23.50
,2019-07-28,New York,New York,35.90
,2019-07-28,Los Angeles,California,27.70
,2019-07-28,Chicago,Illinois,23.70
,2019-07-28,Houston,Texas,40.60
,2019-07-28,Phoenix,Arizona,30.00
,2019-07-28,Philadelphia,Pennsylvania,31.90
,2019-07-28,San Antonio,Texas,37.40
,2019-07-28,San Diego,California,27.20
,2019-07-28,Dallas,Texas,23.20
,2019-07-28,San Jose,California,33.60
,2019-07-29,New York,New York,34.80
,2019-07-29,Los Angeles,California,23.60
,2019-07-29,Chicago,Illinois,36.70
,2019-07-29,Houston,Texas,40.20
,2019-07-29,Phoenix,Arizona,23.30
,2019-07-29,Philadelphia,Pennsylvania,21.80
,2019-07-29,San Antonio,Texas,30.50
,2019-07-29,San Diego,California,38.90
,2019-07-29,Dallas,Texas,37.10
,2019-07-29,San Jose,California,38.40
,2019-07-30,New York,New York,26.80
,2019-07-30,Los Angeles,California,29.30
,2019-07-30,Chicago,Illinois,30.40
,2019-07-30,Houston,Texas,31.80
,2019-07-30,Phoenix,Arizona,38.10
,2019-07-30,Philadelphia,Pennsylvania,38.70
,2019-07-30,San Antonio,Texas,25.80
,2019-07-30,San Diego,California,32.10
,2019-07-30,Dallas,Texas,33.70
,2019-07-30,San Jose,California,31.20
,2019-07-31,New York,New York,25.70
,2019-07-31,Los Angeles,California,28.30
,2019-07-31,Chicago,Illinois,36.00
,2019-07-31,Houston,Texas,37.70
,2019-07-31,Phoenix,Arizona,29.30
,2019-07-31,Philadelphia,Pennsylvania,41.80
,2019-07-31,San Antonio,Texas,29.00
,2019-07-31,San Diego,California,20.10
,2019-07-31,Dallas,Texas,25.90
,2019-07-31,San Jose,California,30.20
,2019-08-01,New York,New York,34.50
,2019-08-01,Los Angeles,California,29.60
,2019-08-01,Chicago,Illinois,23.10
,2019-08-01,Houston,Texas,29.00
,2019-08-01,Phoenix,Arizona,22.20
,2019-08-01,Philadelphia,Pennsylvania,38.90
,2019-08-01,San Antonio,Texas,20.70
,2019-08-01,San Diego,California,30.60
,2019-08-01,Dallas,Texas,35.80
,2019-08-01,San Jose,California,26.10
,2019-08-02,New York,New York,34.30
,2019-08-02,Los Angeles,California,36.50
,2019-08-02,Chicago,Illinois,34.30
,2019-08-02,Houston,Texas,25.30
,2019-08-02,Phoenix,Arizona,28.80
,2019-08-02,Philadelphia,Pennsylvania,26.00
,2019-08-02,San Antonio,Texas,20.30
,2019-08-02,San Diego,California,35.80
,2019-08-02,Dallas,Texas,36.90
,2019-08-02,San Jose,California,22.30
,2019-08-03,New York,New York,29.20
,2019-08-03,Los Angeles,California,34.00
,2019-08-03,Chicago,Illinois,34.50
,2019-08-03,Houston,Texas,22.20
,2019-08-03,Phoenix,Arizona,38.40
,2019-08-03,Philadelphia,Pennsylvania,34.20
,2019-08-03,San Antonio,Texas,28.50
,2019-08-03,San Diego,California,41.00
,2019-08-03,Dallas,Texas,40.50
,2019-08-03,San Jose,California,32.00
,2019-08-04,New York,New York,20.20
,2019-08-04,Los Angeles,California,24.40
,2019-08-04,Chicago,Illinois,35.30
,2019-08-04,Houston,Texas,26.50
,2019-08-04,Phoenix,Arizona,35.40
,2019-08-04,Philadelphia,Pennsylvania,34.50
,2019-08-04,San Antonio,Texas,21.20
,2019-08-04,San Diego,California,34.50
,2019-08-04,Dallas,Texas,32.40
,2019-08-04,San Jose,California,41.90
,2019-08-05,New York,New York,39.60
,2019-08-05,Los Angeles,California,21.50
,2019-08-05,Chicago,Illinois,38.40
,2019-08-05,Houston,Texas,37.00
,2019-08-05,Phoenix,Arizona,41.70
,2019-08-05,Philadelphia,Pennsylvania,32.80
,2019-08-05,San Antonio,Texas,37.80
,2019-08-05,San Diego,California,37.10
,2019-08-05,Dallas,Texas,40.90
,2019-08-05,San Jose,California,39.40
,2019-08-06,New York,New York,24.30
,2019-08-06,Los Angeles,California,34.00
,2019-08-06,Chicago,Illinois,25.50
,2019-08-06,Houston,Texas,36.60
,2019-08-06,Phoenix,Arizona,39.40
,2019-08-06,Philadelphia,Pennsylvania,33.40
,2019-08-06,San Antonio,Texas,20.20
,2019-08-06,San Diego,California,28.60
,2019-08-06,Dallas,Texas,30.70
,2019-08-06,San Jose,California,35.10
,2019-08-07,New York,New York,32.90
,2019-08-07,Los Angeles,California,34.90
,2019-08-07,Chicago,Illinois,34.60
,2019-08-07,Houston,Texas,23.30
,2019-08-07,Phoenix,Arizona,35.50
,2019-08-07,Philadelphia,Pennsylvania,23.60
,2019-08-07,San Antonio,Texas,26.60
,2019-08-07,San Diego,California,40.60
,2019-08-07,Dallas,Texas,22.30
,2019-08-07,San Jose,California,34.70
,2019-08-08,New York,New York,38.40
,2019-08-08,Los Angeles,California,29.90
,2019-08-08,Chicago,Illinois,22.30
,2019-08-08,Houston,Texas,25.20
,2019-08-08,Phoenix,Arizona,21.20
,2019-08-08,Philadelphia,Pennsylvania,24.10
,2019-08-08,San Antonio,Texas,31.60
,2019-08-08,San Diego,California,21.10
,2019-08-08,Dallas,Texas,30.10
,2019-08-08,San Jose,California,39.90
,2019-08-09,New York,New York,33.40
,2019-08-09,Los Angeles,California,39.70
,2019-08-09,Chicago,Illinois,31.10
,2019-08-09,Houston,Texas,37.80
,2019-08-09,Phoenix,Arizona,35.60
,2019-08-09,Philadelphia,Pennsylvania,41.90
,2019-08-09,San Antonio,Texas,36.70
,2019-08-09,San Diego,California,33.30
,2019-08-09,Dallas,Texas,30.00
,2019-08-09,San Jose,California,32.50
,2019-08-10,New York,New York,35.70
,2019-08-10,Los Angeles,California,21.40
,2019-08-10,Chicago,Illinois,30.50
,2019-08-10,Houston,Texas,22.90
,2019-08-10,Phoenix,Arizona,32.20
,2019-08-10,Philadelphia,Pennsylvania,33.40
,2019-08-10,San Antonio,Texas,21.20
,2019-08-10,San Diego,California,31.10
,2019-08-10,Dallas,Texas,21.40
,2019-08-10,San Jose,California,36.70
,2019-08-11,New York,New York,23.70
,2019-08-11,Los Angeles,California,24.10
,2019-08-11,Chicago,Illinois,31.90
,2019-08-11,Houston,Texas,28.40
,2019-08-11,Phoenix,Arizona,34.70
,2019-08-11,Philadelphia,Pennsylvania,26.70
,2019-08-11,San Antonio,Texas,31.10
,2019-08-11,San Diego,California,31.00
,2019-08-11,Dallas,Texas,20.10
,2019-08-11,San Jose,California,41.40
,2019-08-12,New York,New York,27.70
,2019-08-12,Los Angeles,California,26.70
,2019-08-12,Chicago,Illinois,38.30
,2019-08-12,Houston,Texas,37.10
,2019-08-12,Phoenix,Arizona,28.10
,2019-08-12,Philadelphia,Pennsylvania,41.70
,2019-08-12,San Antonio,Texas,26.70
,2019-08-12,San Diego,California,22.40
,2019-08-12,Dallas,Texas,36.90
,2019-08-12,San Jose,California,39.80
,2019-08-13,New York,New York,40.40
,2019-08-13,Los Angeles,California,37.90
,2019-08-13,Chicago,Illinois,28.70
,2019-08-13,Houston,Texas,31.70
,2019-08-13,Phoenix,Arizona,31.20
,2019-08-13,Philadelphia,Pennsylvania,29.10
,2019-08-13,San Antonio,Texas,36.60
,2019-08-13,San Diego,California,20.10
,2019-08-13,Dallas,Texas,32.00
,2019-08-13,San Jose,California,26.00
,2019-08-14,New York,New York,35.30
,2019-08-14,Los Angeles,California,26.00
,2019-08-14,Chicago,Illinois,24.30
,2019-08-14,Houston,Texas,32.40
,2019-08-14,Phoenix,Arizona,25.20
,2019-08-14,Philadelphia,Pennsylvania,32.00
,2019-08-14,San Antonio,Texas,30.20
,2019-08-14,San Diego,California,34.30
,2019-08-14,Dallas,Texas,30.20
,2019-08-14,San Jose,California,21.00
,2019-08-15,New York,New York,34.20
,2019-08-15,Los Angeles,California,39.70
,2019-08-15,Chicago,Illinois,31.30
,2019-08-15,Houston,Texas,29.30
,2019-08-15,Phoenix,Arizona,25.90
,2019-08-15,Philadelphia,Pennsylvania,23.10
,2019-08-15,San Antonio,Texas,28.50
,2019-08-15,San Diego,California,26.30
,2019-08-15,Dallas,Texas,24.90
,2019-08-15,San Jose,California,34.00
,2019-08-16,New York,New York,36.70
,2019-08-16,Los Angeles,California,40.60
,2019-08-16,Chicago,Illinois,30.00
,2019-08-16,Houston,Texas,27.00
,2019-08-16,Phoenix,Arizona,26.10
,2019-08-16,Philadelphia,Pennsylvania,31.90
,2019-08-16,San Antonio,Texas,25.60
,2019-08-16,San Diego,California,24.70
,2019-08-16,Dallas,Texas,38.00
,2019-08-16,San Jose,California,26.20
,2019-08-17,New York,New York,26.30
,2019-08-17,Los Angeles,California,23.40
,2019-08-17,Chicago,Illinois,30.30
,2019-08-17,Houston,Texas,23.70
,2019-08-17,Phoenix,Arizona,31.10
,2019-08-17,Philadelphia,Pennsylvania,40.80
,2019-08-17,San Antonio,Texas,37.00
,2019-08-17,San Diego,California,31.20
,2019-08-17,Dallas,Texas,31.30
,2019-08-17,San Jose,California,34.80
,2019-08-18,New York,New York,37.70
,2019-08-18,Los Angeles,California,28.70
,2019-08-18,Chicago,Illinois,37.20
,2019-08-18,Houston,Texas,22.30
,2019-08-18,Phoenix,Arizona,20.90
,2019-08-18,Philadelphia,Pennsylvania,25.10
,2019-08-18,San Antonio,Texas,27.90
,2019-08-18,San Diego,California,37.10
,2019-08-18,Dallas,Texas,35.40
,2019-08-18,San Jose,California,39.00
,2019-08-19,New York,New York,33.50
,2019-08-19,Los Angeles,California,37.90
,2019-08-19,Chicago,Illinois,36.50
,2019-08-19,Houston,Texas,25.10
,2019-08-19,Phoenix,Arizona,31.40
,2019-08-19,Philadelphia,Pennsylvania,32.90
,2019-08-19,San Antonio,Texas,25.60
,2019-08-19,San Diego,California,25.80
,2019-08-19,Dallas,Texas,39.80
,2019-08-19,San Jose,California,31.70
,2019-08-20,New York,New York,25.60
,2019-08-20,Los Angeles,California,22.50
,2019-08-20,Chicago,Illinois,27.30
,2019-08-20,Houston,Texas,35.00
,2019-08-20,Phoenix,Arizona,34.10
,2019-08-20,Philadelphia,Pennsylvania,29.00
,2019-08-20,San Antonio,Texas,33.70
,2019-08-20,San Diego,California,34.60
,2019-08-20,Dallas,Texas,22.50
,2019-08-20,San Jose,California,32.40
,2019-08-21,New York,New York,31.10
,2019-08-21,Los Angeles,California,30.70
,2019-08-21,Chicago,Illinois,31.40
,2019-08-21,Houston,Texas,34.30
,2019-08-21,Phoenix,Arizona,37.50
,2019-08-21,Philadelphia,Pennsylvania,29.90
,2019-08-21,San Antonio,Texas,21.70
,2019-08-21,San Diego,California,27.40
,2019-08-21,Dallas,Texas,41.70
,2019-08-21,San Jose,California,30.20
,2019-08-22,New York,New York,33.90
,2019-08-22,Los Angeles,California,35.00
,2019-08-22,Chicago,Illinois,25.50
,2019-08-22,Houston,Texas,30.30
,2019-08-22,Phoenix,Arizona,37.30
,2019-08-22,Philadelphia,Pennsylvania,23.30
,2019-08-22,San Antonio,Texas,34.10
,2019-08-22,San Diego,California,24.30
,2019-08-22,Dallas,Texas,32.50
,2019-08-22,San Jose,California,41.00
,2019-08-23,New York,New York,21.20
,2019-08-23,Los Angeles,California,28.70
,2019-08-23,Chicago,Illinois,32.70
,2019-08-23,Houston,Texas,35.40
,2019-08-23,Phoenix,Arizona,36.90
,2019-08-23,Philadelphia,Pennsylvania,32.50
,2019-08-23,San Antonio,Texas,39.10
,2019-08-23,San Diego,California,34.40
,2019-08-23,Dallas,Texas,37.10
,2019-08-23,San Jose,California,21.90
,2019-08-24,New York,New York,40.70
,2019-08-24,Los Angeles,California,30.70
,2019-08-24,Chicago,Illinois,29.50
,2019-08-24,Houston,Texas,38.40
,2019-08-24,Phoenix,Arizona,37.20
,2019-08-24,Philadelphia,Pennsylvania,20.70
,2019-08-24,San Antonio,Texas,28.60
,2019-08-24,San Diego,California,27.30
,2019-08-24,Dallas,Texas,40.70
,2019-08-24,San Jose,California,29.40
,2019-08-25,New York,New York,31.20
,2019-08-25,Los Angeles,California,34.00
,2019-08-25,Chicago,Illinois,38.30
,2019-08-25,Houston,Texas,35.40
,2019-08-25,Phoenix,Arizona,28.10
,2019-08-25,Philadelphia,Pennsylvania,28.70
,2019-08-25,San Antonio,Texas,36.40
,2019-08-25,San Diego,California,22.10
,2019-08-25,Dallas,Texas,38.80
,2019-08-25,San Jose,California,28.10
,2019-08-26,New York,New York,41.90
,2019-08-26,Los Angeles,California,39.00
,2019-08-26,Chicago,Illinois,31.70
,2019-08-26,Houston,Texas,32.60
,2019-08-26,Phoenix,Arizona,20.20
,2019-08-26,Philadelphia,Pennsylvania,37.70
,2019-08-26,San Antonio,Texas,31.50
,2019-08-26,San Diego,California,34.70
,2019-08-26,Dallas,Texas,23.40
,2019-08-26,San Jose,California,20.40
,2019-08-27,New York,New York,38.10
,2019-08-27,Los Angeles,California,21.30
,2019-08-27,Chicago,Illinois,41.10
,2019-08-27,Houston,Texas,32.40
,2019-08-27,Phoenix,Arizona,40.70
,2019-08-27,Philadelphia,Pennsylvania,25.20
,2019-08-27,San Antonio,Texas,35.00
,2019-08-27,San Diego,California,28.20
,2019-08-27,Dallas,Texas,21.00
,2019-08-27,San Jose,California,20.90
,2019-08-28,New York,New York,31.00
,2019-08-28,Los Angeles,California,32.90
,2019-08-28,Chicago,Illinois,32.50
,2019-08-28,Houston,Texas,33.50
,2019-08-28,Phoenix,Arizona,31.80
,2019-08-28,Philadelphia,Pennsylvania,35.60
,2019-08-28,San Antonio,Texas,39.10
,2019-08-28,San Diego,California,39.10
,2019-08-28,Dallas,Texas,30.10
,2019-08-28,San Jose,California,32.00
,2019-08-29,New York,New York,33.70
,2019-08-29,Los Angeles,California,31.40
,2019-08-29,Chicago,Illinois,27.30
,2019-08-29,Houston,Texas,31.20
,2019-08-29,Phoenix,Arizona,23.90
,2019-08-29,Philadelphia,Pennsylvania,35.60
,2019-08-29,San Antonio,Texas,32.40
,2019-08-29,San Diego,California,21.90
,2019-08-29,Dallas,Texas,35.40
,2019-08-29,San Jose,California,24.60
,2019-08-30,New York,New York,35.60
,2019-08-30,Los Angeles,California,35.80
,2019-08-30,Chicago,Illinois,24.20
,2019-08-30,Houston,Texas,32.80
,2019-08-30,Phoenix,Arizona,28.20
,2019-08-30,Philadelphia,Pennsylvania,22.70
,2019-08-30,San Antonio,Texas,22.80
,2019-08-30,San Diego,California,20.40
,2019-08-30,Dallas,Texas,24.40
,2019-08-30,San Jose,California,29.60
,2019-08-31,New York,New York,41.20
,2019-08-31,Los Angeles,California,36.90
,2019-08-31,Chicago,Illinois,29.70
,2019-08-31,Houston,Texas,32.70
,2019-08-31,Phoenix,Arizona,26.20
,2019-08-31,Philadelphia,Pennsylvania,35.60
,2019-08-31,San Antonio,Texas,32.40
,2019-08-31,San Diego,California,30.60
,2019-08-31,Dallas,Texas,30.70
,2019-08-31,San Jose,California,31.70
,2019-09-01,New York,New York,28.00
,2019-09-01,Los Angeles,California,18.60
,2019-09-01,Chicago,Illinois,12.40
,2019-09-01,Houston,Texas,28.80
,2019-09-01,Phoenix,Arizona,29.10
,2019-09-01,Philadelphia,Pennsylvania,11.30
,2019-09-01,San Antonio,Texas,12.90
,2019-09-01,San Diego,California,26.70
,2019-09-01,Dallas,Texas,19.40
,2019-09-01,San Jose,California,10.20
,2019-09-02,New York,New York,28.40
,2019-09-02,Los Angeles,California,18.10
,2019-09-02,Chicago,Illinois,20.90
,2019-09-02,Houston,Texas,16.20
,2019-09-02,Phoenix,Arizona,15.30
,2019-09-02,Philadelphia,Pennsylvania,26.50
,2019-09-02,San Antonio,Texas,15.40
,2019-09-02,San Diego,California,26.40
,2019-09-02,Dallas,Texas,18.10
,2019-09-02,San Jose,California,20.30
,2019-09-03,New York,New York,17.20
,2019-09-03,Los Angeles,California,12.70
,2019-09-03,Chicago,Illinois,23.10
,2019-09-03,Houston,Texas,15.80
,2019-09-03,Phoenix,Arizona,26.00
,2019-09-03,Philadelphia,Pennsylvania,21.50
,2019-09-03,San Antonio,Texas,21.70
,2019-09-03,San Diego,California,21.70
,2019-09-03,Dallas,Texas,21.50
,2019-09-03,San Jose,California,15.10
,2019-09-04,New York,New York,19.90
,2019-09-04,Los Angeles,California,16.10
,2019-09-04,Chicago,Illinois,29.30
,2019-09-04,Houston,Texas,14.30
,2019-09-04,Phoenix,Arizona,11.50
,2019-09-04,Philadelphia,Pennsylvania,12.50
,2019-09-04,San Antonio,Texas,15.10
,2019-09-04,San Diego,California,29.60
,2019-09-04,Dallas,Texas,23.40
,2019-09-04,San Jose,California,24.80
,2019-09-05,New York,New York,11.50
,2019-09-05,Los Angeles,California,14.20
,2019-09-05,Chicago,Illinois,25.40
,2019-09-05,Houston,Texas,29.80
,2019-09-05,Phoenix,Arizona,12.60
,2019-09-05,Philadelphia,Pennsylvania,14.10
,2019-09-05,San Antonio,Texas,26.80
,2019-09-05,San Diego,California,11.50
,2019-09-05,Dallas,Texas,14.60
,2019-09-05,San Jose,California,25.60
,2019-09-06,New York,New York,15.60
,2019-09-06,Los Angeles,California,21.90
,2019-09-06,Chicago,Illinois,13.40
,2019-09-06,Houston,Texas,22.50
,2019-09-06,Phoenix,Arizona,14.90
,2019-09-06,Philadelphia,Pennsylvania,21.70
,2019-09-06,San Antonio,Texas,11.30
,2019-09-06,San Diego,California,20.50
,2019-09-06,Dallas,Texas,20.60
,2019-09-06,San Jose,California,22.20
,2019-09-07,New York,New York,16.60
,2019-09-07,Los Angeles,California,10.70
,2019-09-07,Chicago,Illinois,19.60
,2019-09-07,Houston,Texas,18.40
,2019-09-07,Phoenix,Arizona,18.60
,2019-09-07,Philadelphia,Pennsylvania,17.80
,2019-09-07,San Antonio,Texas,17.80
,2019-09-07,San Diego,California,21.90
,2019-09-07,Dallas,Texas,12.40
,2019-09-07,San Jose,California,22.50
,2019-09-08,New York,New York,20.30
,2019-09-08,Los Angeles,California,20.60
,2019-09-08,Chicago,Illinois,15.00
,2019-09-08,Houston,Texas,24.80
,2019-09-08,Phoenix,Arizona,26.80
,2019-09-08,Philadelphia,Pennsylvania,17.20
,2019-09-08,San Antonio,Texas,14.40
,2019-09-08,San Diego,California,10.40
,2019-09-08,Dallas,Texas,19.80
,2019-09-08,San Jose,California,24.30
,2019-09-09,New York,New York,12.60
,2019-09-09,Los Angeles,California,21.50
,2019-09-09,Chicago,Illinois,19.80
,2019-09-09,Houston,Texas,24.60
,2019-09-09,Phoenix,Arizona,24.30
,2019-09-09,Philadelphia,Pennsylvania,29.30
,2019-09-09,San Antonio,Texas,22.40
,2019-09-09,San Diego,California,16.80
,2019-09-09,Dallas,Texas,27.10
,2019-09-09,San Jose,California,16.70
,2019-09-10,New York,New York,18.90
,2019-09-10,Los Angeles,California,24.00
,2019-09-10,Chicago,Illinois,19.10
,2019-09-10,Houston,Texas,27.00
,2019-09-10,Phoenix,Arizona,27.50
,2019-09-10,Philadelphia,Pennsylvania,18.30
,2019-09-10,San Antonio,Texas,17.70
,2019-09-10,San Diego,California,15.30
,2019-09-10,Dallas,Texas,12.50
,2019-09-10,San Jose,California,25.10
,2019-09-11,New York,New York,19.70
,2019-09-11,Los Angeles,California,27.50
,2019-09-11,Chicago,Illinois,18.70
,2019-09-11,Houston,Texas,19.80
,2019-09-11,Phoenix,Arizona,29.00
,2019-09-11,Philadelphia,Pennsylvania,20.80
,2019-09-11,San Antonio,Texas,22.00
,2019-09-11,San Diego,California,20.80
,2019-09-11,Dallas,Texas,27.70
,2019-09-11,San Jose,California,11.60
,2019-09-12,New York,New York,21.00
,2019-09-12,Los Angeles,California,20.40
,2019-09-12,Chicago,Illinois,20.60
,2019-09-12,Houston,Texas,21.80
,2019-09-12,Phoenix,Arizona,22.60
,2019-09-12,Philadelphia,Pennsylvania,16.40
,2019-09-12,San Antonio,Texas,18.30
,2019-09-12,San Diego,California,21.90
,2019-09-12,Dallas,Texas,11.00
,2019-09-12,San Jose,California,29.10
,2019-09-13,New York,New York,13.10
,2019-09-13,Los Angeles,California,29.10
,2019-09-13,Chicago,Illinois,21.90
,2019-09-13,Houston,Texas,21.20
,2019-09-13,Phoenix,Arizona,26.30
,2019-09-13,Philadelphia,Pennsylvania,26.60
,2019-09-13,San Antonio,Texas,22.90
,2019-09-13,San Diego,California,21.60
,2019-09-13,Dallas,Texas,15.00
,2019-09-13,San Jose,California,15.40
,2019-09-14,New York,New York,11.20
,2019-09-14,Los Angeles,California,26.40
,2019-09-14,Chicago,Illinois,15.70
,2019-09-14,Houston,Texas,26.90
,2019-09-14,Phoenix,Arizona,10.20
,2019-09-14,Philadelphia,Pennsylvania,20.40
,2019-09-14,San Antonio,Texas,27.20
,2019-09-14,San Diego,California,18.40
,2019-09-14,Dallas,Texas,11.50
,2019-09-14,San Jose,California,23.70
,2019-09-15,New York,New York,16.30
,2019-09-15,Los Angeles,California,14.30
,2019-09-15,Chicago,Illinois,28.10
,2019-09-15,Houston,Texas,17.00
,2019-09-15,Phoenix,Arizona,14.70
,2019-09-15,Philadelphia,Pennsylvania,13.90
,2019-09-15,San Antonio,Texas,19.60
,2019-09-15,San Diego,California,18.80
,2019-09-15,Dallas,Texas,18.80
,2019-09-15,San Jose,California,20.20
,2019-09-16,New York,New York,24.50
,2019-09-16,Los Angeles,California,19.30
,2019-09-16,Chicago,Illinois,26.80
,2019-09-16,Houston,Texas,19.70
,2019-09-16,Phoenix,Arizona,11.30
,2019-09-16,Philadelphia,Pennsylvania,16.50
,2019-09-16,San Antonio,Texas,25.30
,2019-09-16,San Diego,California,18.00
,2019-09-16,Dallas,Texas,16.10
,2019-09-16,San Jose,California,28.60
,2019-09-17,New York,New York,12.50
,2019-09-17,Los Angeles,California,20.60
,2019-09-17,Chicago,Illinois,17.70
,2019-09-17,Houston,Texas,13.90
,2019-09-17,Phoenix,Arizona,11.20
,2019-09-17,Philadelphia,Pennsylvania,23.20
,2019-09-17,San Antonio,Texas,13.30
,2019-09-17,San Diego,California,27.60
,2019-09-17,Dallas,Texas,11.40
,2019-09-17,San Jose,California,14.90
,2019-09-18,New York,New York,16.80
,2019-09-18,Los Angeles,California,28.60
,2019-09-18,Chicago,Illinois,17.20
,2019-09-18,Houston,Texas,25.20
,2019-09-18,Phoenix,Arizona,24.80
,2019-09-18,Philadelphia,Pennsylvania,28.50
,2019-09-18,San Antonio,Texas,24.50
,2019-09-18,San Diego,California,13.60
,2019-09-18,Dallas,Texas,17.60
,2019-09-18,San Jose,California,23.80
,2019-09-19,New York,New York,14.10
,2019-09-19,Los Angeles,California,12.90
,2019-09-19,Chicago,Illinois,12.30
,2019-09-19,Houston,Texas,26.60
,2019-09-19,Phoenix,Arizona,27.70
,2019-09-19,Philadelphia,Pennsylvania,15.50
,2019-09-19,San Antonio,Texas,26.00
,2019-09-19,San Diego,California,19.70
,2019-09-19,Dallas,Texas,20.30
,2019-09-19,San Jose,California,24.40
,2019-09-20,New York,New York,23.20
,2019-09-20,Los Angeles,California,14.90
,2019-09-20,Chicago,Illinois,15.10
