Weather_id,date,city,province,temperature_c
,2020-08-13,Kitchener,Ontario,17.6
,2020-08-13,Waterloo,Ontario,33
,2020-08-14,Toronto,Ontario,19.7
,2020-08-14,Vancouver,British Columbia,16.5
,2020-08-14,Montreal,Quebec,18.5
,2020-08-14,Calgary,Alberta,19.5
,2020-08-14,Edmonton,Alberta,15.5
,2020-08-14,Ottawa,Ontario,22.3
,2020-08-14,Winnipeg,Manitoba,31
,2020-08-14,Hamilton,Ontario,22.6
,2020-08-14,Kitchener,Ontario,19.3
,2020-08-14,Waterloo,Ontario,27.2
,2020-08-15,Toronto,Ontario,17.5
,2020-08-15,Vancouver,British Columbia,33.5
,2020-08-15,Montreal,Quebec,34.2
,2020-08-15,Calgary,Alberta,27.8
,2020-08-15,Edmonton,Alberta,23.7
,2020-08-15,Ottawa,Ontario,25.8
,2020-08-15,Winnipeg,Manitoba,16.2
,2020-08-15,Hamilton,Ontario,32.9
,2020-08-15,Kitchener,Ontario,20.5
,2020-08-15,Waterloo,Ontario,33.6
,2020-08-16,Toronto,Ontario,25.8
,2020-08-16,Vancouver,British Columbia,18.6
,2020-08-16,Montreal,Quebec,26.8
,2020-08-16,Calgary,Alberta,34.2
,2020-08-16,Edmonton,Alberta,20.9
,2020-08-16,Ottawa,Ontario,33.1
,2020-08-16,Winnipeg,Manitoba,31.7
,2020-08-16,Hamilton,Ontario,19.1
,2020-08-16,Kitchener,Ontario,21.8
,2020-08-16,Waterloo,Ontario,25.3
,2020-08-17,Toronto,Ontario,16.6
,2020-08-17,Vancouver,British Columbia,33.9
,2020-08-17,Montreal,Quebec,32.1
,2020-08-17,Calgary,Alberta,21.2
,2020-08-17,Edmonton,Alberta,32
,2020-08-17,Ottawa,Ontario,16.1
,2020-08-17,Winnipeg,Manitoba,26
,2020-08-17,Hamilton,Ontario,15.1
,2020-08-17,Kitchener,Ontario,26.9
,2020-08-17,Waterloo,Ontario,17.6
,2020-08-18,Toronto,Ontario,27.7
,2020-08-18,Vancouver,British Columbia,31.2
,2020-08-18,Montreal,Quebec,28.2
,2020-08-18,Calgary,Alberta,21.4
,2020-08-18,Edmonton,Alberta,30
,2020-08-18,Ottawa,Ontario,19.5
,2020-08-18,Winnipeg,Manitoba,28.5
,2020-08-18,Hamilton,Ontario,31.3
,2020-08-18,Kitchener,Ontario,21.9
,2020-08-18,Waterloo,Ontario,23.1
,2020-08-19,Toronto,Ontario,18.9
,2020-08-19,Vancouver,British Columbia,23.4
,2020-08-19,Montreal,Quebec,25.4
,2020-08-19,Calgary,Alberta,25
,2020-08-19,Edmonton,Alberta,31.2
,2020-08-19,Ottawa,Ontario,23.7
,2020-08-19,Winnipeg,Manitoba,21.2
,2020-08-19,Hamilton,Ontario,26.7
,2020-08-19,Kitchener,Ontario,20
,2020-08-19,Waterloo,Ontario,25.7
,2020-08-20,Toronto,Ontario,34.7
,2020-08-20,Vancouver,British Columbia,20.9
,2020-08-20,Montreal,Quebec,21.4
,2020-08-20,Calgary,Alberta,29.1
,2020-08-20,Edmonton,Alberta,22.3
,2020-08-20,Ottawa,Ontario,15.8
,2020-08-20,Winnipeg,Manitoba,34.1
,2020-08-20,Hamilton,Ontario,28
,2020-08-20,Kitchener,Ontario,17.9
,2020-08-20,Waterloo,Ontario,16.3
,2020-08-21,Toronto,Ontario,15.8
,2020-08-21,Vancouver,British Columbia,26.8
,2020-08-21,Montreal,Quebec,31.7
,2020-08-21,Calgary,Alberta,33.4
,2020-08-21,Edmonton,Alberta,17.6
,2020-08-21,Ottawa,Ontario,18
,2020-08-21,Winnipeg,Manitoba,21.9
,2020-08-21,Hamilton,Ontario,19.2
,2020-08-21,Kitchener,Ontario,20.3
,2020-08-21,Waterloo,Ontario,16
,2020-08-22,Toronto,Ontario,25.5
,2020-08-22,Vancouver,British Columbia,20.9
,2020-08-22,Montreal,Quebec,33.8
,2020-08-22,Calgary,Alberta,33.6
,2020-08-22,Edmonton,Alberta,21.7
,2020-08-22,Ottawa,Ontario,21.6
,2020-08-22,Winnipeg,Manitoba,30.1
,2020-08-22,Hamilton,Ontario,18.5
,2020-08-22,Kitchener,Ontario,31.1
,2020-08-22,Waterloo,Ontario,22.5
,2020-08-23,Toronto,Ontario,34.9
,2020-08-23,Vancouver,British Columbia,18.9
,2020-08-23,Montreal,Quebec,24.9
,2020-08-23,Calgary,Alberta,20.9
,2020-08-23,Edmonton,Alberta,34.5
,2020-08-23,Ottawa,Ontario,32.8
,2020-08-23,Winnipeg,Manitoba,33.8
,2020-08-23,Hamilton,Ontario,15.9
,2020-08-23,Kitchener,Ontario,15
,2020-08-23,Waterloo,Ontario,35
,2020-08-24,Toronto,Ontario,15.5
,2020-08-24,Vancouver,British Columbia,32.3
,2020-08-24,Montreal,Quebec,29.2
,2020-08-24,Calgary,Alberta,16.9
,2020-08-24,Edmonton,Alberta,18.8
,2020-08-24,Ottawa,Ontario,20.3
,2020-08-24,Winnipeg,Manitoba,25
,2020-08-24,Hamilton,Ontario,27.2
,2020-08-24,Kitchener,Ontario,23
,2020-08-24,Waterloo,Ontario,21.6
,2020-08-25,Toronto,Ontario,19.1
,2020-08-25,Vancouver,British Columbia,22
,2020-08-25,Montreal,Quebec,17.6
,2020-08-25,Calgary,Alberta,27.5
,2020-08-25,Edmonton,Alberta,32.9
,2020-08-25,Ottawa,Ontario,31.6
,2020-08-25,Winnipeg,Manitoba,23.3
,2020-08-25,Hamilton,Ontario,29.7
,2020-08-25,Kitchener,Ontario,21.1
,2020-08-25,Waterloo,Ontario,34.1
,2020-08-26,Toronto,Ontario,18.1
,2020-08-26,Vancouver,British Columbia,18.5
,2020-08-26,Montreal,Quebec,26.4
,2020-08-26,Calgary,Alberta,17.3
,2020-08-26,Edmonton,Alberta,19.6
,2020-08-26,Ottawa,Ontario,16.3
,2020-08-26,Winnipeg,Manitoba,16.2
,2020-08-26,Hamilton,Ontario,15.5
,2020-08-26,Kitchener,Ontario,17.7
,2020-08-26,Waterloo,Ontario,17.3
,2020-08-27,Toronto,Ontario,19.9
,2020-08-27,Vancouver,British Columbia,29.8
,2020-08-27,Montreal,Quebec,18.8
,2020-08-27,Calgary,Alberta,28.2
,2020-08-27,Edmonton,Alberta,16.2
,2020-08-27,Ottawa,Ontario,31.3
,2020-08-27,Winnipeg,Manitoba,32.8
,2020-08-27,Hamilton,Ontario,24.1
,2020-08-27,Kitchener,Ontario,26.8
,2020-08-27,Waterloo,Ontario,23.1
,2020-08-28,Toronto,Ontario,28
,2020-08-28,Vancouver,British Columbia,24.1
,2020-08-28,Montreal,Quebec,28.2
,2020-08-28,Calgary,Alberta,33.4
,2020-08-28,Edmonton,Alberta,23.4
,2020-08-28,Ottawa,Ontario,23.9
,2020-08-28,Winnipeg,Manitoba,24
,2020-08-28,Hamilton,Ontario,32.6
,2020-08-28,Kitchener,Ontario,16
,2020-08-28,Waterloo,Ontario,20.3
,2020-08-29,Toronto,Ontario,25.9
,2020-08-29,Vancouver,British Columbia,30
,2020-08-29,Montreal,Quebec,17
,2020-08-29,Calgary,Alberta,21.7
,2020-08-29,Edmonton,Alberta,27.4
,2020-08-29,Ottawa,Ontario,29.6
,2020-08-29,Winnipeg,Manitoba,23.2
,2020-08-29,Hamilton,Ontario,15.5
,2020-08-29,Kitchener,Ontario,34.3
,2020-08-29,Waterloo,Ontario,31.2
,2020-08-30,Toronto,Ontario,21.8
,2020-08-30,Vancouver,British Columbia,25.9
,2020-08-30,Montreal,Quebec,25.6
,2020-08-30,Calgary,Alberta,28.8
,2020-08-30,Edmonton,Alberta,22.7
,2020-08-30,Ottawa,Ontario,29.6
,2020-08-30,Winnipeg,Manitoba,24.1
,2020-08-30,Hamilton,Ontario,24.3
,2020-08-30,Kitchener,Ontario,22.6
,2020-08-30,Waterloo,Ontario,17.4
,2020-08-31,Toronto,Ontario,32.6
,2020-08-31,Vancouver,British Columbia,27.2
,2020-08-31,Montreal,Quebec,29.8
,2020-08-31,Calgary,Alberta,25.7
,2020-08-31,Edmonton,Alberta,23.7
,2020-08-31,Ottawa,Ontario,29.9
,2020-08-31,Winnipeg,Manitoba,24.5
,2020-08-31,Hamilton,Ontario,28.2
,2020-08-31,Kitchener,Ontario,16.5
,2020-08-31,Waterloo,Ontario,18.7
,2020-09-01,Toronto,Ontario,19.7
,2020-09-01,Vancouver,British Columbia,5.7
,2020-09-01,Montreal,Quebec,17.9
,2020-09-01,Calgary,Alberta,15.3
,2020-09-01,Edmonton,Alberta,19
,2020-09-01,Ottawa,Ontario,5.3
,2020-09-01,Winnipeg,Manitoba,5.7
,2020-09-01,Hamilton,Ontario,14.4
,2020-09-01,Kitchener,Ontario,15.2
,2020-09-01,Waterloo,Ontario,9.7
,2020-09-02,Toronto,Ontario,14.7
,2020-09-02,Vancouver,British Columbia,6.8
,2020-09-02,Montreal,Quebec,17.4
,2020-09-02,Calgary,Alberta,10.6
,2020-09-02,Edmonton,Alberta,7.4
,2020-09-02,Ottawa,Ontario,13.4
,2020-09-02,Winnipeg,Manitoba,11.6
,2020-09-02,Hamilton,Ontario,12.5
,2020-09-02,Kitchener,Ontario,14
,2020-09-02,Waterloo,Ontario,13.2
,2020-09-03,Toronto,Ontario,19.5
,2020-09-03,Vancouver,British Columbia,17.9
,2020-09-03,Montreal,Quebec,8.8
,2020-09-03,Calgary,Alberta,18.8
,2020-09-03,Edmonton,Alberta,9.3
,2020-09-03,Ottawa,Ontario,15.5
,2020-09-03,Winnipeg,Manitoba,16.9
,2020-09-03,Hamilton,Ontario,8.4
,2020-09-03,Kitchener,Ontario,11.5
,2020-09-03,Waterloo,Ontario,12.1
,2020-09-04,Toronto,Ontario,10
,2020-09-04,Vancouver,British Columbia,17.2
,2020-09-04,Montreal,Quebec,15.2
,2020-09-04,Calgary,Alberta,10.4
,2020-09-04,Edmonton,Alberta,18.9
,2020-09-04,Ottawa,Ontario,6.2
,2020-09-04,Winnipeg,Manitoba,19.6
,2020-09-04,Hamilton,Ontario,7.9
,2020-09-04,Kitchener,Ontario,17.6
,2020-09-04,Waterloo,Ontario,12.2
,2020-09-05,Toronto,Ontario,6.6
,2020-09-05,Vancouver,British Columbia,16.1
,2020-09-05,Montreal,Quebec,12
,2020-09-05,Calgary,Alberta,12.8
,2020-09-05,Edmonton,Alberta,12.4
,2020-09-05,Ottawa,Ontario,17.5
,2020-09-05,Winnipeg,Manitoba,10.4
,2020-09-05,Hamilton,Ontario,16.3
,2020-09-05,Kitchener,Ontario,10.9
,2020-09-05,Waterloo,Ontario,6.2
,2020-09-06,Toronto,Ontario,15.4
,2020-09-06,Vancouver,British Columbia,19.6
,2020-09-06,Montreal,Quebec,13.7
,2020-09-06,Calgary,Alberta,14.7
,2020-09-06,Edmonton,Alberta,7.7
,2020-09-06,Ottawa,Ontario,9.6
,2020-09-06,Winnipeg,Manitoba,14.4
,2020-09-06,Hamilton,Ontario,15
,2020-09-06,Kitchener,Ontario,9.9
,2020-09-06,Waterloo,Ontario,5.8
,2020-09-07,Toronto,Ontario,11.5
,2020-09-07,Vancouver,British Columbia,13.1
,2020-09-07,Montreal,Quebec,8.8
,2020-09-07,Calgary,Alberta,15.3
,2020-09-07,Edmonton,Alberta,17.9
,2020-09-07,Ottawa,Ontario,13.9
,2020-09-07,Winnipeg,Manitoba,13.7
,2020-09-07,Hamilton,Ontario,11
,2020-09-07,Kitchener,Ontario,11.6
,2020-09-07,Waterloo,Ontario,14.4
,2020-09-08,Toronto,Ontario,11.6
,2020-09-08,Vancouver,British Columbia,5.3
,2020-09-08,Montreal,Quebec,16.4
,2020-09-08,Calgary,Alberta,15.4
,2020-09-08,Edmonton,Alberta,19.5
,2020-09-08,Ottawa,Ontario,11.5
,2020-09-08,Winnipeg,Manitoba,18.8
,2020-09-08,Hamilton,Ontario,10.5
,2020-09-08,Kitchener,Ontario,13.7
,2020-09-08,Waterloo,Ontario,7.9
,2020-09-09,Toronto,Ontario,14.1
,2020-09-09,Vancouver,British Columbia,15.7
,2020-09-09,Montreal,Quebec,10.1
,2020-09-09,Calgary,Alberta,17.3
,2020-09-09,Edmonton,Alberta,15.4
,2020-09-09,Ottawa,Ontario,6.5
,2020-09-09,Winnipeg,Manitoba,19.4
,2020-09-09,Hamilton,Ontario,17.9
,2020-09-09,Kitchener,Ontario,8.9
,2020-09-09,Waterloo,Ontario,10.8
,2020-09-10,Toronto,Ontario,13.8
,2020-09-10,Vancouver,British Columbia,18.1
,2020-09-10,Montreal,Quebec,16
,2020-09-10,Calgary,Alberta,7.4
,2020-09-10,Edmonton,Alberta,12.1
,2020-09-10,Ottawa,Ontario,16
,2020-09-10,Winnipeg,Manitoba,17.3
,2020-09-10,Hamilton,Ontario,11.5
,2020-09-10,Kitchener,Ontario,12.5
,2020-09-10,Waterloo,Ontario,9.2
,2020-09-11,Toronto,Ontario,17.8
,2020-09-11,Vancouver,British Columbia,5
,2020-09-11,Montreal,Quebec,9.5
,2020-09-11,Calgary,Alberta,11.7
,2020-09-11,Edmonton,Alberta,10.7
,2020-09-11,Ottawa,Ontario,18.3
,2020-09-11,Winnipeg,Manitoba,16.9
,2020-09-11,Hamilton,Ontario,16.4
,2020-09-11,Kitchener,Ontario,7.1
,2020-09-11,Waterloo,Ontario,15.3
,2020-09-12,Toronto,Ontario,8.1
,2020-09-12,Vancouver,British Columbia,6.6
,2020-09-12,Montreal,Quebec,12.2
,2020-09-12,Calgary,Alberta,19.2
,2020-09-12,Edmonton,Alberta,8.1
,2020-09-12,Ottawa,Ontario,17.1
,2020-09-12,Winnipeg,Manitoba,5.9
,2020-09-12,Hamilton,Ontario,8.2
,2020-09-12,Kitchener,Ontario,9.6
,2020-09-12,Waterloo,Ontario,17.7
,2020-09-13,Toronto,Ontario,11.9
,2020-09-13,Vancouver,British Columbia,8.7
,2020-09-13,Montreal,Quebec,20
,2020-09-13,Calgary,Alberta,13.2
,2020-09-13,Edmonton,Alberta,13.5
,2020-09-13,Ottawa,Ontario,9.3
,2020-09-13,Winnipeg,Manitoba,10
,2020-09-13,Hamilton,Ontario,19.5
,2020-09-13,Kitchener,Ontario,19.5
,2020-09-13,Waterloo,Ontario,8.1
,2020-09-14,Toronto,Ontario,13
,2020-09-14,Vancouver,British Columbia,18.8
,2020-09-14,Montreal,Quebec,10.4
,2020-09-14,Calgary,Alberta,10.5
,2020-09-14,Edmonton,Alberta,10.3
,2020-09-14,Ottawa,Ontario,13.4
,2020-09-14,Winnipeg,Manitoba,9.8
,2020-09-14,Hamilton,Ontario,15.1
,2020-09-14,Kitchener,Ontario,16
,2020-09-14,Waterloo,Ontario,8.3
,2020-09-15,Toronto,Ontario,8.9
,2020-09-15,Vancouver,British Columbia,10.5
,2020-09-15,Montreal,Quebec,7.4
,2020-09-15,Calgary,Alberta,9.6
,2020-09-15,Edmonton,Alberta,7.4
,2020-09-15,Ottawa,Ontario,14.3
,2020-09-15,Winnipeg,Manitoba,7
,2020-09-15,Hamilton,Ontario,9.9
,2020-09-15,Kitchener,Ontario,10.5
,2020-09-15,Waterloo,Ontario,9.3
,2020-09-16,Toronto,Ontario,12
,2020-09-16,Vancouver,British Columbia,17.2
,2020-09-16,Montreal,Quebec,10.2
,2020-09-16,Calgary,Alberta,5.3
,2020-09-16,Edmonton,Alberta,10.2
,2020-09-16,Ottawa,Ontario,9.3
,2020-09-16,Winnipeg,Manitoba,17.7
,2020-09-16,Hamilton,Ontario,16.8
,2020-09-16,Kitchener,Ontario,5.5
,2020-09-16,Waterloo,Ontario,12.9
,2020-09-17,Toronto,Ontario,6.1
,2020-09-17,Vancouver,British Columbia,15.1
,2020-09-17,Montreal,Quebec,7.1
,2020-09-17,Calgary,Alberta,6.9
,2020-09-17,Edmonton,Alberta,13.6
,2020-09-17,Ottawa,Ontario,18.1
,2020-09-17,Winnipeg,Manitoba,17.7
,2020-09-17,Hamilton,Ontario,15.2
,2020-09-17,Kitchener,Ontario,18.8
,2020-09-17,Waterloo,Ontario,8.9
,2020-09-18,Toronto,Ontario,14.9
,2020-09-18,Vancouver,British Columbia,11.9
,2020-09-18,Montreal,Quebec,10
,2020-09-18,Calgary,Alberta,19.2
,2020-09-18,Edmonton,Alberta,11.2
,2020-09-18,Ottawa,Ontario,17
,2020-09-18,Winnipeg,Manitoba,11.4
,2020-09-18,Hamilton,Ontario,19.4
,2020-09-18,Kitchener,Ontario,15.8
,2020-09-18,Waterloo,Ontario,20
,2020-09-19,Toronto,Ontario,19.1
,2020-09-19,Vancouver,British Columbia,10.5
,2020-09-19,Montreal,Quebec,9
,2020-09-19,Calgary,Alberta,12.3
,2020-09-19,Edmonton,Alberta,7.7
,2020-09-19,Ottawa,Ontario,10.7
,2020-09-19,Winnipeg,Manitoba,10.1
,2020-09-19,Hamilton,Ontario,5.5
,2020-09-19,Kitchener,Ontario,15.8
,2020-09-19,Waterloo,Ontario,12.6
,2020-09-20,Toronto,Ontario,17.1
,2020-09-20,Vancouver,British Columbia,7.5
,2020-09-20,Montreal,Quebec,13.7
,2020-09-20,Calgary,Alberta,6
,2020-09-20,Edmonton,Alberta,5.2
,2020-09-20,Ottawa,Ontario,6.7
,2020-09-20,Winnipeg,Manitoba,11.1
,2020-09-20,Hamilton,Ontario,5.8
,2020-09-20,Kitchener,Ontario,10.5
,2020-09-20,Waterloo,Ontario,10.7
,2020-09-21,Toronto,Ontario,9.6
,2020-09-21,Vancouver,British Columbia,17.9
,2020-09-21,Montreal,Quebec,12.5
,2020-09-21,Calgary,Alberta,15
,2020-09-21,Edmonton,Alberta,10.1
,2020-09-21,Ottawa,Ontario,7.9
,2020-09-21,Winnipeg,Manitoba,12.3
,2020-09-21,Hamilton,Ontario,13.7
,2020-09-21,Kitchener,Ontario,16.3
,2020-09-21,Waterloo,Ontario,19.9
,2020-09-22,Toronto,Ontario,18.7
,2020-09-22,Vancouver,British Columbia,18
,2020-09-22,Montreal,Quebec,11.3
,2020-09-22,Calgary,Alberta,14.5
,2020-09-22,Edmonton,Alberta,7.2
,2020-09-22,Ottawa,Ontario,11.9
,2020-09-22,Winnipeg,Manitoba,19.2
,2020-09-22,Hamilton,Ontario,14.5
,2020-09-22,Kitchener,Ontario,12.9
,2020-09-22,Waterloo,Ontario,12.9
,2020-09-23,Toronto,Ontario,7.8
,2020-09-23,Vancouver,British Columbia,16.1
,2020-09-23,Montreal,Quebec,11.7
,2020-09-23,Calgary,Alberta,19.7
,2020-09-23,Edmonton,Alberta,11.8
,2020-09-23,Ottawa,Ontario,19.3
,2020-09-23,Winnipeg,Manitoba,12.5
,2020-09-23,Hamilton,Ontario,11.3
,2020-09-23,Kitchener,Ontario,6
,2020-09-23,Waterloo,Ontario,5.6
,2020-09-24,Toronto,Ontario,18.7
,2020-09-24,Vancouver,British Columbia,18.5
,2020-09-24,Montreal,Quebec,10.6
,2020-09-24,Calgary,Alberta,8.3
,2020-09-24,Edmonton,Alberta,8.4
,2020-09-24,Ottawa,Ontario,7.8
,2020-09-24,Winnipeg,Manitoba,5.9
,2020-09-24,Hamilton,Ontario,11
,2020-09-24,Kitchener,Ontario,18.5
,2020-09-24,Waterloo,Ontario,18
,2020-09-25,Toronto,Ontario,18.3
,2020-09-25,Vancouver,British Columbia,11.7
,2020-09-25,Montreal,Quebec,18.3
,2020-09-25,Calgary,Alberta,10.5
,2020-09-25,Edmonton,Alberta,16
,2020-09-25,Ottawa,Ontario,14.5
,2020-09-25,Winnipeg,Manitoba,13.5
,2020-09-25,Hamilton,Ontario,14.8
,2020-09-25,Kitchener,Ontario,16.3
,2020-09-25,Waterloo,Ontario,6.1
,2020-09-26,Toronto,Ontario,5.8
,2020-09-26,Vancouver,British Columbia,8.1
,2020-09-26,Montreal,Quebec,10.8
,2020-09-26,Calgary,Alberta,7
,2020-09-26,Edmonton,Alberta,15
,2020-09-26,Ottawa,Ontario,14
,2020-09-26,Winnipeg,Manitoba,12.6
,2020-09-26,Hamilton,Ontario,18.5
,2020-09-26,Kitchener,Ontario,18.5
,2020-09-26,Waterloo,Ontario,17.1
,2020-09-27,Toronto,Ontario,8.6
,2020-09-27,Vancouver,British Columbia,15
,2020-09-27,Montreal,Quebec,12.2
,2020-09-27,Calgary,Alberta,15.1
,2020-09-27,Edmonton,Alberta,6
,2020-09-27,Ottawa,Ontario,11.1
,2020-09-27,Winnipeg,Manitoba,15.5
,2020-09-27,Hamilton,Ontario,10.7
,2020-09-27,Kitchener,Ontario,10.8
,2020-09-27,Waterloo,Ontario,16.1
,2020-09-28,Toronto,Ontario,15.9
,2020-09-28,Vancouver,British Columbia,13.8
,2020-09-28,Montreal,Quebec,11.9
,2020-09-28,Calgary,Alberta,11.9
,2020-09-28,Edmonton,Alberta,12.4
,2020-09-28,Ottawa,Ontario,19.2
,2020-09-28,Winnipeg,Manitoba,14.6
,2020-09-28,Hamilton,Ontario,14.5
,2020-09-28,Kitchener,Ontario,6.4
,2020-09-28,Waterloo,Ontario,5.1
,2020-09-29,Toronto,Ontario,11.9
,2020-09-29,Vancouver,British Columbia,6.6
,2020-09-29,Montreal,Quebec,6.8
,2020-09-29,Calgary,Alberta,14
,2020-09-29,Edmonton,Alberta,19.8
,2020-09-29,Ottawa,Ontario,6.8
,2020-09-29,Winnipeg,Manitoba,16
,2020-09-29,Hamilton,Ontario,16.7
,2020-09-29,Kitchener,Ontario,18.9
,2020-09-29,Waterloo,Ontario,6.6
,2020-09-30,Toronto,Ontario,19.4
,2020-09-30,Vancouver,British Columbia,15
,2020-09-30,Montreal,Quebec,16
,2020-09-30,Calgary,Alberta,10.2
,2020-09-30,Edmonton,Alberta,14.1
,2020-09-30,Ottawa,Ontario,13.9
,2020-09-30,Winnipeg,Manitoba,14.6
,2020-09-30,Hamilton,Ontario,5
,2020-09-30,Kitchener,Ontario,5.8
,2020-09-30,Waterloo,Ontario,13.9
,2020-10-01,Toronto,Ontario,5.7
,2020-10-01,Vancouver,British Columbia,18.7
,2020-10-01,Montreal,Quebec,17.3
,2020-10-01,Calgary,Alberta,17.2
,2020-10-01,Edmonton,Alberta,17.1
,2020-10-01,Ottawa,Ontario,19.6
,2020-10-01,Winnipeg,Manitoba,11.1
,2020-10-01,Hamilton,Ontario,12.7
,2020-10-01,Kitchener,Ontario,17.2
,2020-10-01,Waterloo,Ontario,17.1
,2020-10-02,Toronto,Ontario,11.4
,2020-10-02,Vancouver,British Columbia,13
,2020-10-02,Montreal,Quebec,6.4
,2020-10-02,Calgary,Alberta,6.4
,2020-10-02,Edmonton,Alberta,18.6
,2020-10-02,Ottawa,Ontario,6.1
,2020-10-02,Winnipeg,Manitoba,10.3
,2020-10-02,Hamilton,Ontario,14.8
,2020-10-02,Kitchener,Ontario,17.3
,2020-10-02,Waterloo,Ontario,5.7
,2020-10-03,Toronto,Ontario,8.2
,2020-10-03,Vancouver,British Columbia,5.3
,2020-10-03,Montreal,Quebec,5.5
,2020-10-03,Calgary,Alberta,15.2
,2020-10-03,Edmonton,Alberta,17
,2020-10-03,Ottawa,Ontario,18
,2020-10-03,Winnipeg,Manitoba,5.2
,2020-10-03,Hamilton,Ontario,7.1
,2020-10-03,Kitchener,Ontario,12.6
,2020-10-03,Waterloo,Ontario,18.9
,2020-10-04,Toronto,Ontario,19
,2020-10-04,Vancouver,British Columbia,18.1
,2020-10-04,Montreal,Quebec,17
,2020-10-04,Calgary,Alberta,17.9
,2020-10-04,Edmonton,Alberta,8.9
,2020-10-04,Ottawa,Ontario,19.5
,2020-10-04,Winnipeg,Manitoba,10.8
,2020-10-04,Hamilton,Ontario,15.1
,2020-10-04,Kitchener,Ontario,8.2
,2020-10-04,Waterloo,Ontario,7.2
,2020-10-05,Toronto,Ontario,12.6
,2020-10-05,Vancouver,British Columbia,18.4
,2020-10-05,Montreal,Quebec,10.6
,2020-10-05,Calgary,Alberta,11.1
,2020-10-05,Edmonton,Alberta,11.6
,2020-10-05,Ottawa,Ontario,12.3
,2020-10-05,Winnipeg,Manitoba,7.1
,2020-10-05,Hamilton,Ontario,7.4
,2020-10-05,Kitchener,Ontario,16.9
,2020-10-05,Waterloo,Ontario,12.7
,2020-10-06,Toronto,Ontario,10.1
,2020-10-06,Vancouver,British Columbia,6.5
,2020-10-06,Montreal,Quebec,8
,2020-10-06,Calgary,Alberta,16.2
,2020-10-06,Edmonton,Alberta,10
,2020-10-06,Ottawa,Ontario,6
,2020-10-06,Winnipeg,Manitoba,14.9
,2020-10-06,Hamilton,Ontario,13
,2020-10-06,Kitchener,Ontario,7
,2020-10-06,Waterloo,Ontario,7.2
,2020-10-07,Toronto,Ontario,5.4
,2020-10-07,Vancouver,British Columbia,13.9
,2020-10-07,Montreal,Quebec,14.6
,2020-10-07,Calgary,Alberta,5.3
,2020-10-07,Edmonton,Alberta,15.2
,2020-10-07,Ottawa,Ontario,10
,2020-10-07,Winnipeg,Manitoba,16.6
,2020-10-07,Hamilton,Ontario,15.6
,2020-10-07,Kitchener,Ontario,15.4
,2020-10-07,Waterloo,Ontario,6
,2020-10-08,Toronto,Ontario,5.7
,2020-10-08,Vancouver,British Columbia,13.7
,2020-10-08,Montreal,Quebec,8.3
,2020-10-08,Calgary,Alberta,16.5
,2020-10-08,Edmonton,Alberta,5
,2020-10-08,Ottawa,Ontario,8.6
,2020-10-08,Winnipeg,Manitoba,13.7
,2020-10-08,Hamilton,Ontario,15.2
,2020-10-08,Kitchener,Ontario,15.1
,2020-10-08,Waterloo,Ontario,13
,2020-10-09,Toronto,Ontario,11
,2020-10-09,Vancouver,British Columbia,8.2
,2020-10-09,Montreal,Quebec,9
,2020-10-09,Calgary,Alberta,5.8
,2020-10-09,Edmonton,Alberta,10.3
,2020-10-09,Ottawa,Ontario,14.9
,2020-10-09,Winnipeg,Manitoba,14.8
,2020-10-09,Hamilton,Ontario,16.4
,2020-10-09,Kitchener,Ontario,13.7
,2020-10-09,Waterloo,Ontario,14.6
,2020-10-10,Toronto,Ontario,17.3
,2020-10-10,Vancouver,British Columbia,12.4
,2020-10-10,Montreal,Quebec,11.1
,2020-10-10,Calgary,Alberta,7.1
,2020-10-10,Edmonton,Alberta,12.9
,2020-10-10,Ottawa,Ontario,17.9
,2020-10-10,Winnipeg,Manitoba,17.6
,2020-10-10,Hamilton,Ontario,18.4
,2020-10-10,Kitchener,Ontario,13.2
,2020-10-10,Waterloo,Ontario,11.3
,2020-10-11,Toronto,Ontario,18.8
,2020-10-11,Vancouver,British Columbia,9.3
,2020-10-11,Montreal,Quebec,13.1
,2020-10-11,Calgary,Alberta,15.7
,2020-10-11,Edmonton,Alberta,13.4
,2020-10-11,Ottawa,Ontario,17.1
,2020-10-11,Winnipeg,Manitoba,14.6
,2020-10-11,Hamilton,Ontario,9.8
,2020-10-11,Kitchener,Ontario,17.4
,2020-10-11,Waterloo,Ontario,14.3
,2020-10-12,Toronto,Ontario,5.9
,2020-10-12,Vancouver,British Columbia,9.9
,2020-10-12,Montreal,Quebec,11.3
,2020-10-12,Calgary,Alberta,13
,2020-10-12,Edmonton,Alberta,19.9
,2020-10-12,Ottawa,Ontario,7.3
,2020-10-12,Winnipeg,Manitoba,11.8
,2020-10-12,Hamilton,Ontario,13.8
,2020-10-12,Kitchener,Ontario,6.9
,2020-10-12,Waterloo,Ontario,19.2
,2020-10-13,Toronto,Ontario,16.5
,2020-10-13,Vancouver,British Columbia,17.1
,2020-10-13,Montreal,Quebec,14
,2020-10-13,Calgary,Alberta,12.9
,2020-10-13,Edmonton,Alberta,17.3
,2020-10-13,Ottawa,Ontario,10.5
,2020-10-13,Winnipeg,Manitoba,17.9
,2020-10-13,Hamilton,Ontario,16.6
,2020-10-13,Kitchener,Ontario,11.9
,2020-10-13,Waterloo,Ontario,16.8
,2020-10-14,Toronto,Ontario,7.5
,2020-10-14,Vancouver,British Columbia,8.7
